"Rank","NameCountry/Region","Overall","Teaching","Research","Citations","Industry Income","International Outlook"
"501–600","University of BresciaItalyCourses","35.3–38.7","15.4","17.0","71.2","38.1","43.1"
"501–600","University of CampinasBrazilCourses","35.3–38.7","44.6","38.0","34.8","44.8","30.6"
"501–600","Carleton UniversityCanadaCoursesEnquire","35.3–38.7","20.2","27.2","57.1","36.1","69.0"
"501–600","University of CataniaItalyCourses","35.3–38.7","33.1","17.7","67.6","36.9","29.8"
"501–600","Catholic University of the Sacred HeartItalyCourses","35.3–38.7","18.4","20.9","72.6","44.8","45.3"
"501–600","CentraleSupélecFranceCourses","35.3–38.7","29.4","21.1","48.9","60.9","81.8"
"501–600","Charles Darwin UniversityAustraliaCoursesEnquire","35.3–38.7","19.9","24.3","51.4","45.2","81.1"
"501–600","Institute of Chemical TechnologyIndiaCourses","35.3–38.7","38.3","24.1","47.1","77.4","14.4"
"501–600","China Medical University, TaiwanTaiwanCoursesExplore","35.3–38.7","25.8","32.4","45.9","87.7","31.4"
"501–600","Chung-Ang UniversitySouth KoreaCourses","35.3–38.7","37.9","37.0","25.2","64.6","49.7"
"501–600","Claude Bernard University Lyon 1FranceCourses","35.3–38.7","26.0","24.0","58.0","38.6","56.7"
"501–600","Complutense University of MadridSpainCoursesVerify Documents","35.3–38.7","35.4","28.9","47.2","36.1","44.0"
"501–600","East China Normal UniversityChinaCoursesExplore","35.3–38.7","30.5","23.5","50.5","50.6","58.4"
"501–600","Florida International UniversityUnited StatesCoursesExplore","35.3–38.7","30.4","22.6","62.3","38.0","39.7"
"501–600","University of GrazAustriaCourses","35.3–38.7","22.9","18.3","56.1","35.8","76.0"
"501–600","Graz University of TechnologyAustriaCourses","35.3–38.7","30.5","17.5","50.1","71.5","78.2"
"501–600","University of GreifswaldGermanyCourses","35.3–38.7","30.0","22.4","60.2","39.1","47.0"
"501–600","University of GuelphCanadaCoursesEnquire","35.3–38.7","26.2","29.4","47.4","48.6","57.7"
"501–600","Hacettepe UniversityTurkeyCourses","35.3–38.7","28.4","13.1","70.5","37.5","25.0"
"501–600","University of HaifaIsraelCourses","35.3–38.7","26.7","31.9","52.8","36.3","35.9"
"501–600","Hamburg University of TechnologyGermanyCourses","35.3–38.7","36.2","23.9","42.5","79.1","52.7"
"501–600","University of HullUnited KingdomCoursesEnquire","35.3–38.7","22.3","23.0","56.1","36.3","76.5"
"501–600","University of IbadanNigeriaCourses","35.3–38.7","23.4","12.1","77.6","41.4","37.1"
"501–600","University of IdahoUnited StatesCoursesEnquire","35.3–38.7","33.3","21.1","53.4","36.2","45.9"
"501–600","Indian Institute of Technology GandhinagarIndiaCourses","35.3–38.7","21.1","11.5","76.0","45.1","28.0"
"501–600","Indian Institute of Technology RoorkeeIndiaCourses","35.3–38.7","38.9","28.2","46.6","72.5","16.5"
"501–600","University of InsubriaItalyCourses","35.3–38.7","18.5","19.5","72.1","36.6","40.2"
"501–600","University of JyväskyläFinlandCourses","35.3–38.7","26.7","30.8","54.3","35.8","50.7"
"501–600","Kansai Medical UniversityJapanCourses","35.3–38.7","32.3","8.7","70.0","35.6","17.7"
"501–600","University of KashanIranCourses","35.3–38.7","19.6","18.2","75.2","35.6","18.7"
"501–600","Keele UniversityUnited KingdomCoursesEnquire","35.3–38.7","20.3","22.4","64.1","35.5","73.8"
"501–600","King Fahd University of Petroleum and MineralsSaudi ArabiaCourses","35.3–38.7","27.2","15.9","51.7","64.4","78.7"
"501–600","King Saud UniversitySaudi ArabiaCourses","35.3–38.7","24.6","25.8","49.6","83.4","80.3"
"501–600","King Saud bin Abdulaziz University for Health SciencesSaudi ArabiaCourses","35.3–38.7","29.9","7.7","67.1","35.8","68.5"
"501–600","Koç UniversityTurkeyCourses","35.3–38.7","26.9","34.4","49.2","60.2","49.7"
"501–600","Lappeenranta-Lahti University of Technology LUTFinlandCoursesExplore","35.3–38.7","28.3","30.1","43.1","53.8","61.5"
"501–600","University of LimerickIrelandCourses","35.3–38.7","20.1","23.5","54.6","39.2","83.7"
"501–600","Lincoln UniversityNew ZealandCoursesEnquire","35.3–38.7","24.4","19.9","47.9","51.5","94.2"
"501–600","University of LisbonPortugalCourses","35.3–38.7","25.2","29.8","52.7","39.2","53.8"
"501–600","Louisiana State UniversityUnited StatesCoursesEnquire","35.3–38.7","34.5","26.3","55.3","35.4","35.5"
"501–600","Marche Polytechnic UniversityItalyCourses","35.3–38.7","22.1","18.9","65.8","40.8","31.2"
"501–600","Mashhad University of Medical SciencesIranCourses","35.3–38.7","28.1","12.3","73.0","34.5","19.9"
"501–600","Massey UniversityNew ZealandCoursesEnquire","35.3–38.7","22.9","18.9","49.1","41.5","92.8"
"501–600","Memorial University of NewfoundlandCanadaCoursesExplore","35.3–38.7","20.5","19.9","57.7","61.0","74.1"
"501–600","Missouri University of Science and TechnologyUnited StatesCoursesEnquire","35.3–38.7","24.2","24.6","59.2","52.9","66.0"
"501–600","National and Kapodistrian University of AthensGreeceCourses","35.3–38.7","21.8","15.0","72.9","55.4","52.0"
"501–600","National Chiao Tung UniversityTaiwanCourses","35.3–38.7","35.8","43.3","25.6","87.0","35.9"
"501–600","National Taiwan University of Science and Technology (Taiwan Tech)TaiwanCoursesExplore","35.3–38.7","29.7","41.8","39.5","62.2","40.0"
"501–600","National Yang-Ming UniversityTaiwanCourses","35.3–38.7","38.7","18.8","60.0","38.1","21.5"
"501–600","University of Nebraska Medical CenterUnited StatesCoursesEnquire","35.3–38.7","35.8","12.1","57.5","38.1","43.5"
"501–600","University of NeuchâtelSwitzerlandCourses","35.3–38.7","23.7","29.3","48.3","37.2","90.4"
"501–600","New Jersey Institute of TechnologyUnited StatesCoursesEnquire","35.3–38.7","21.3","19.2","58.2","36.7","76.8"
"501–600","Northern Arizona UniversityUnited StatesCoursesEnquire","35.3–38.7","20.2","14.7","82.3","35.1","31.5"
"501–600","North-West UniversitySouth AfricaCourses","35.3–38.7","20.1","17.1","69.9","41.1","43.3"
"501–600","Norwegian University of Life SciencesNorwayCourses","35.3–38.7","26.5","10.5","66.2","39.9","78.4"
"501–600","Novosibirsk State UniversityRussian FederationCourses","35.3–38.7","42.8","31.9","30.3","35.7","43.8"
"501–600","The Open UniversityUnited KingdomCoursesEnquire","35.3–38.7","18.2","16.1","66.5","34.8","57.0"
"501–600","Open University of CataloniaSpainCourses","35.3–38.7","16.5","14.2","74.2","35.8","40.2"
"501–600","Universidad Peruana Cayetano HerediaPeruCourses","35.3–38.7","17.0","11.3","83.1","34.7","46.4"
"501–600","Peter the Great St Petersburg Polytechnic UniversityRussian FederationCoursesExplore","35.3–38.7","26.2","15.9","61.8","71.2","52.6"
"501–600","University of PlymouthUnited KingdomCoursesEnquire","35.3–38.7","20.3","19.3","67.5","35.0","70.3"
"501–600","Polytechnic University of TurinItalyCourses","35.3–38.7","26.2","25.4","55.3","50.8","46.5"
"501–600","Pontifical Catholic University of ChileChileCourses","35.3–38.7","24.2","28.3","48.6","64.5","57.1"
"501–600","Renmin University of ChinaChinaCourses","35.3–38.7","42.5","21.2","47.4","43.9","42.5"
"501–600","University of Rhode IslandUnited StatesCoursesEnquire","35.3–38.7","23.9","17.7","66.0","34.4","35.4"
"501–600","University of Rome II – Tor VergataItalyCourses","35.3–38.7","23.2","17.8","67.1","37.2","51.3"
"501–600","University of Rome IIIItalyCourses","35.3–38.7","23.4","22.7","61.2","40.4","41.4"
"501–600","Rovira i Virgili UniversitySpainCourses","35.3–38.7","23.7","21.0","67.6","36.6","51.1"
"501–600","San Diego State UniversityUnited StatesCoursesEnquire","35.3–38.7","23.7","24.4","62.0","35.1","33.9"
"501–600","Sharif University of TechnologyIranCourses","35.3–38.7","28.9","36.7","41.0","99.8","23.7"
"501–600","Shenzhen UniversityChinaCoursesExplore","35.3–38.7","22.3","22.8","70.4","51.4","34.9"
"501–600","University of SiegenGermanyCourses","35.3–38.7","21.3","25.3","57.1","40.2","54.4"
"501–600","Soochow UniversityChinaCoursesExplore","35.3–38.7","23.4","20.8","68.2","37.5","28.3"
"501–600","South China University of TechnologyChinaCourses","35.3–38.7","24.0","29.1","61.2","85.4","30.8"
"501–600","Southeast UniversityChinaCourses","35.3–38.7","29.6","33.4","42.7","97.3","26.9"
"501–600","Suez Canal UniversityEgyptCourses","35.3–38.7","19.9","8.7","82.6","37.9","46.0"
"501–600","Tehran University of Medical SciencesIranCourses","35.3–38.7","44.5","16.0","48.0","59.3","22.8"
"501–600","Tianjin UniversityChinaCourses","35.3–38.7","32.7","35.7","38.8","97.9","26.5"
"501–600","Tomsk State UniversityRussian FederationCourses","35.3–38.7","41.0","33.7","23.4","53.0","71.6"
"501–600","Universiti Tunku Abdul Rahman (UTAR)MalaysiaCoursesExplore","35.3–38.7","14.8","12.2","81.4","38.0","30.3"
"501–600","University of UdineItalyCourses","35.3–38.7","26.2","16.1","68.7","38.0","41.5"
"501–600","Victoria University of WellingtonNew ZealandCoursesEnquire","35.3–38.7","23.0","31.8","45.5","57.2","88.7"
"501–600","University of WaikatoNew ZealandCoursesEnquire","35.3–38.7","20.8","26.3","48.8","43.4","86.2"
"501–600","The University of the West IndiesJamaicaCoursesExplore","35.3–38.7","17.8","11.1","73.4","38.9","57.2"
"501–600","University of the West of ScotlandUnited KingdomCoursesEnquire","35.3–38.7","13.9","13.9","76.8","35.0","74.6"
"501–600","University of Wisconsin-MilwaukeeUnited StatesCoursesEnquire","35.3–38.7","21.7","22.7","66.9","36.2","33.2"
"501–600","University of WuppertalGermanyCourses","35.3–38.7","25.0","17.9","60.2","44.5","51.2"
"501–600","Xiamen UniversityChinaCourses","35.3–38.7","27.3","22.9","57.1","53.3","31.5"
"501–600","Xi’an Jiaotong UniversityChinaCourses","35.3–38.7","35.1","30.7","41.3","61.4","39.1"
"501–600","Yokohama City UniversityJapanCourses","35.3–38.7","25.9","8.5","86.2","40.3","20.3"
"601–800","Åbo Akademi UniversityFinlandCourses","28.3–35.2","22.6","29.2","33.1","38.5","66.9"
"601–800","The University of AizuJapanCoursesExplore","28.3–35.2","20.8","12.5","41.7","36.0","68.3"
"601–800","University of AlcaláSpainCourses","28.3–35.2","18.5","15.7","43.2","42.5","59.0"
"601–800","Amedeo Avogadro University of Eastern PiedmontItalyCourses","28.3–35.2","14.7","18.9","66.2","35.1","41.8"
"601–800","Amrita Vishwa VidyapeethamIndiaCourses","28.3–35.2","26.1","17.0","47.7","82.5","46.2"
"601–800","University of the Andes, ColombiaColombiaCourses","28.3–35.2","21.1","15.9","45.0","37.4","55.7"
"601–800","Aristotle University of ThessalonikiGreeceCourses","28.3–35.2","19.2","16.8","64.3","41.3","41.2"
"601–800","University of ArkansasUnited StatesCoursesEnquire","28.3–35.2","26.9","23.0","37.0","39.4","30.9"
"601–800","Auburn UniversityUnited StatesCoursesEnquire","28.3–35.2","32.7","21.1","43.3","40.2","43.8"
"601–800","University of AveiroPortugalCourses","28.3–35.2","24.7","25.5","40.7","41.4","52.5"
"601–800","University of the Balearic IslandsSpainCourses","28.3–35.2","20.3","13.6","59.1","34.7","46.7"
"601–800","Banaras Hindu UniversityIndiaCourses","28.3–35.2","30.8","16.4","46.7","34.6","17.7"
"601–800","University of the Basque CountrySpainCourses","28.3–35.2","22.0","17.1","47.3","37.1","41.5"
"601–800","Baylor UniversityUnited StatesCoursesEnquire","28.3–35.2","32.1","18.2","53.9","35.3","33.2"
"601–800","Beijing Institute of TechnologyChinaCourses","28.3–35.2","30.6","32.1","32.7","98.1","24.3"
"601–800","University of Beira InteriorPortugalCourses","28.3–35.2","17.9","16.5","48.7","34.7","52.7"
"601–800","Beni-Suef UniversityEgyptCourses","28.3–35.2","14.7","7.4","60.8","34.4","45.9"
"601–800","University of BergamoItalyCourses","28.3–35.2","19.5","21.0","59.3","40.9","36.6"
"601–800","Boğaziçi UniversityTurkeyCourses","28.3–35.2","23.2","21.2","49.4","50.8","41.8"
"601–800","University of BrightonUnited KingdomCoursesEnquire","28.3–35.2","17.1","14.2","43.4","35.1","75.6"
"601–800","Ca’ Foscari University of VeniceItalyCourses","28.3–35.2","25.1","25.7","36.5","37.1","53.9"
"601–800","Cairo UniversityEgyptCourses","28.3–35.2","21.8","13.7","51.5","35.4","35.3"
"601–800","University of CalabriaItalyCourses","28.3–35.2","17.6","17.5","59.8","87.9","38.3"
"601–800","University of Central FloridaUnited StatesCoursesEnquire","28.3–35.2","26.5","28.7","49.7","42.6","32.9"
"601–800","Central Queensland UniversityAustraliaCoursesExplore","28.3–35.2","16.9","12.9","50.2","36.4","60.4"
"601–800","Chemnitz University of TechnologyGermanyCourses","28.3–35.2","33.0","26.5","26.8","67.8","53.6"
"601–800","China Agricultural UniversityChinaCourses","28.3–35.2","34.9","26.2","40.7","52.2","22.0"
"601–800","China University of Petroleum, BeijingChinaCourses","28.3–35.2","24.0","26.1","39.2","88.0","21.7"
"601–800","Clemson UniversityUnited StatesCoursesEnquire","28.3–35.2","25.0","21.2","43.0","40.1","39.2"
"601–800","University of Clermont AuvergneFranceCourses","28.3–35.2","19.2","10.0","57.0","38.0","61.8"
"601–800","University of CoimbraPortugalCourses","28.3–35.2","23.7","28.1","47.4","41.0","58.7"
"601–800","COMSATS University IslamabadPakistanCourses","28.3–35.2","16.9","9.9","65.5","34.5","45.7"
"601–800","Concordia UniversityCanadaCoursesEnquire","28.3–35.2","20.9","25.9","46.0","36.9","82.5"
"601–800","University of Costa RicaCosta RicaCourses","28.3–35.2","16.2","7.9","77.1","34.4","48.2"
"601–800","Coventry UniversityUnited KingdomCoursesExplore","28.3–35.2","17.4","12.7","44.1","34.7","89.3"
"601–800","Creighton UniversityUnited StatesCoursesEnquire","28.3–35.2","42.0","11.6","41.5","35.7","29.8"
"601–800","Dalian University of TechnologyChinaCourses","28.3–35.2","24.6","23.7","40.2","77.1","28.5"
"601–800","University of DelhiIndiaCourses","28.3–35.2","37.6","17.8","42.8","34.5","17.3"
"601–800","De Montfort UniversityUnited KingdomCoursesEnquire","28.3–35.2","16.9","13.8","50.4","34.6","75.6"
"601–800","Dublin City UniversityIrelandCourses","28.3–35.2","21.0","25.2","49.7","42.8","71.8"
"601–800","East China University of Science and TechnologyChinaCourses","28.3–35.2","22.0","19.1","44.0","56.1","17.9"
"601–800","École Centrale de LyonFranceCourses","28.3–35.2","31.1","20.2","23.6","59.7","67.2"
"601–800","École normale supérieure Paris-SaclayFranceCourses","28.3–35.2","36.5","29.6","27.7","51.1","55.3"
"601–800","University of Electronic Science and Technology of ChinaChinaCoursesExplore","28.3–35.2","23.5","22.2","55.1","71.8","28.8"
"601–800","Eötvös Loránd UniversityHungaryCoursesExplore","28.3–35.2","21.4","17.7","48.2","35.1","52.6"
"601–800","Ewha Womans UniversitySouth KoreaCourses","28.3–35.2","29.9","30.8","31.4","69.9","46.7"
"601–800","Federal University of Minas GeraisBrazilCourses","28.3–35.2","30.2","17.9","52.0","38.8","29.6"
"601–800","Universidade Federal do Rio Grande do SulBrazilCourses","28.3–35.2","29.6","18.3","49.3","46.5","26.3"
"601–800","Universidade Federal de Santa CatarinaBrazilCourses","28.3–35.2","28.4","13.1","52.6","38.7","29.4"
"601–800","Universidade Federal de São Paulo (UNIFESP)BrazilCourses","28.3–35.2","32.6","17.8","43.3","35.7","28.6"
"601–800","Ferhat Abbas Sétif University 1AlgeriaCourses","28.3–35.2","17.7","7.7","73.0","34.4","41.8"
"601–800","University of GironaSpainCourses","28.3–35.2","18.9","18.2","57.6","37.4","53.9"
"601–800","Glasgow Caledonian UniversityUnited KingdomCoursesEnquire","28.3–35.2","15.7","12.2","56.2","35.2","61.1"
"601–800","University of GranadaSpainCoursesVerify Documents","28.3–35.2","19.4","20.9","52.0","35.6","48.1"
"601–800","University of GreenwichUnited KingdomCoursesEnquire","28.3–35.2","17.1","15.2","39.5","35.4","89.4"
"601–800","University of HertfordshireUnited KingdomCoursesEnquire","28.3–35.2","17.5","13.0","42.7","35.3","80.1"
"601–800","Hiroshima UniversityJapanCourses","28.3–35.2","28.9","22.4","31.5","49.9","33.7"
"601–800","Huazhong Agricultural UniversityChinaCourses","28.3–35.2","21.8","15.1","49.7","43.1","22.5"
"601–800","University of HuddersfieldUnited KingdomCoursesEnquire","28.3–35.2","22.8","20.0","44.8","36.6","72.0"
"601–800","IDC HerzliyaIsraelCourses","28.3–35.2","14.1","10.1","62.6","34.4","63.2"
"601–800","Imam Khomeini International UniversityIranCourses","28.3–35.2","12.3","8.5","78.0","34.7","20.7"
"601–800","Indian Institute of Science Education and Research, PuneIndiaCourses","28.3–35.2","31.7","19.5","54.1","35.1","21.5"
"601–800","Indian Institute of Technology BhubaneswarIndiaCourses","28.3–35.2","27.0","11.3","52.9","35.8","17.1"
"601–800","Indian Institute of Technology GuwahatiIndiaCourses","28.3–35.2","33.7","22.0","37.2","41.0","15.3"
"601–800","Indian Institute of Technology HyderabadIndiaCourses","28.3–35.2","25.3","18.0","52.4","39.4","17.7"
"601–800","Indian Institute of Technology KanpurIndiaCourses","28.3–35.2","37.8","24.5","35.2","94.3","18.8"
"601–800","Indian Institute of Technology MadrasIndiaCourses","28.3–35.2","44.9","30.6","25.4","80.0","19.3"
"601–800","University of IndonesiaIndonesiaCourses","28.3–35.2","38.7","19.2","16.7","81.6","53.7"
"601–800","University of International Business and EconomicsChinaCourses","28.3–35.2","25.3","16.1","35.2","35.7","61.5"
"601–800","University of IoanninaGreeceCourses","28.3–35.2","16.5","14.7","60.2","37.3","43.4"
"601–800","Iran University of Medical SciencesIranCourses","28.3–35.2","37.7","10.0","52.6","43.4","20.7"
"601–800","Iran University of Science and TechnologyIranCourses","28.3–35.2","27.8","33.0","42.6","96.3","16.8"
"601–800","ISCTE-University Institute of LisbonPortugalCourses","28.3–35.2","23.0","26.4","29.3","39.8","49.3"
"601–800","Isfahan University of TechnologyIranCourses","28.3–35.2","25.4","23.4","41.7","85.5","22.6"
"601–800","Istanbul Technical UniversityTurkeyCourses","28.3–35.2","25.2","28.0","30.2","100.0","26.8"
"601–800","Jagiellonian UniversityPolandCourses","28.3–35.2","25.5","17.0","61.4","35.3","37.7"
"601–800","Jamia Millia IslamiaIndiaCourses","28.3–35.2","29.4","8.7","47.6","35.2","24.9"
"601–800","Jaume I UniversitySpainCourses","28.3–35.2","22.5","16.3","49.6","37.5","43.5"
"601–800","Jawaharlal Nehru UniversityIndiaCourses","28.3–35.2","43.9","17.3","26.6","43.0","19.3"
"601–800","Jiangsu Normal UniversityChinaCourses","28.3–35.2","15.1","11.0","60.7","39.7","23.2"
"601–800","Jikei University School of MedicineJapanCourses","28.3–35.2","28.4","8.6","51.4","38.3","15.9"
"601–800","University of JohannesburgSouth AfricaCoursesExplore","28.3–35.2","19.7","25.8","42.5","40.4","69.2"
"601–800","Johannes Kepler University of LinzAustriaCourses","28.3–35.2","28.1","19.7","46.8","54.1","64.4"
"601–800","Kafrelsheikh UniversityEgyptCourses","28.3–35.2","13.0","7.9","67.4","38.0","47.1"
"601–800","University of KaiserslauternGermanyCoursesVerify Documents","28.3–35.2","33.6","24.1","41.3","64.5","52.3"
"601–800","Kansas State UniversityUnited StatesCoursesEnquire","28.3–35.2","25.0","20.4","45.8","41.9","47.2"
"601–800","Kazan Federal UniversityRussian FederationCourses","28.3–35.2","28.7","16.9","47.8","40.0","42.6"
"601–800","Universiti Kebangsaan MalaysiaMalaysiaCourses","28.3–35.2","34.2","19.6","32.3","37.1","52.9"
"601–800","Keio UniversityJapanCourses","28.3–35.2","32.1","25.7","36.8","42.7","31.5"
"601–800","Kent State UniversityUnited StatesCoursesEnquire","28.3–35.2","23.6","19.0","55.6","34.8","42.6"
"601–800","Kindai UniversityJapanCourses","28.3–35.2","20.1","11.4","58.4","38.8","23.0"
"601–800","King Khalid UniversitySaudi ArabiaCourses","28.3–35.2","21.6","7.1","53.6","34.5","82.7"
"601–800","Kobe UniversityJapanCourses","28.3–35.2","32.4","22.8","31.1","44.3","28.7"
"601–800","Konkuk UniversitySouth KoreaCourses","28.3–35.2","33.0","37.9","27.5","44.3","47.7"
"601–800","Kurume UniversityJapanCourses","28.3–35.2","21.5","10.1","54.5","36.5","21.0"
"601–800","Lakehead UniversityCanadaCoursesExplore","28.3–35.2","17.6","19.5","46.9","37.3","49.4"
"601–800","University of La LagunaSpainCourses","28.3–35.2","19.3","11.5","67.8","35.2","46.9"
"601–800","Lehigh UniversityUnited StatesCoursesEnquireAdmissions Support","28.3–35.2","27.4","20.8","51.0","40.3","45.1"
"601–800","University of LeobenAustriaCourses","28.3–35.2","28.1","11.2","35.6","56.2","70.2"
"601–800","University of LilleFranceCourses","28.3–35.2","20.3","17.3","53.0","39.0","60.7"
"601–800","University of LincolnUnited KingdomCourses","28.3–35.2","16.5","14.1","64.3","35.3","71.2"
"601–800","University of LjubljanaSloveniaCourses","28.3–35.2","21.1","18.7","44.8","39.7","42.3"
"601–800","University of LleidaSpainCourses","28.3–35.2","23.6","15.2","48.8","37.8","41.6"
"601–800","University of LorraineFranceCourses","28.3–35.2","21.8","13.5","61.3","37.3","61.6"
"601–800","Lumière University, Lyon 2FranceCourses","28.3–35.2","28.8","18.1","29.0","34.7","62.4"
"601–800","Mae Fah Luang UniversityThailandCourses","28.3–35.2","14.4","9.0","74.4","34.5","50.6"
"601–800","Mahidol UniversityThailandCoursesExplore","28.3–35.2","31.6","21.0","45.2","73.4","46.1"
"601–800","Makerere UniversityUgandaCourses","28.3–35.2","16.7","12.7","69.6","40.9","58.7"
"601–800","Universiti Malaysia PerlisMalaysiaCourses","28.3–35.2","16.5","12.0","62.4","35.7","28.0"
"601–800","University of MaltaMaltaCourses","28.3–35.2","16.9","13.7","48.1","34.7","57.9"
"601–800","Manchester Metropolitan UniversityUnited KingdomCoursesEnquire","28.3–35.2","20.1","14.2","55.4","34.8","65.3"
"601–800","University of Maryland, Baltimore CountyUnited StatesCoursesEnquire","28.3–35.2","22.9","17.4","57.8","35.7","34.3"
"601–800","Masaryk UniversityCzech RepublicCourses","28.3–35.2","22.6","25.4","36.3","35.6","61.5"
"601–800","Metropolitan Autonomous UniversityMexicoCourses","28.3–35.2","16.6","16.3","68.6","36.4","25.1"
"601–800","Middle East Technical UniversityTurkeyCourses","28.3–35.2","28.7","23.2","30.7","62.1","30.4"
"601–800","Miguel Hernández University of ElcheSpainCourses","28.3–35.2","30.3","12.7","45.4","38.0","34.2"
"601–800","University of MinhoPortugalCourses","28.3–35.2","22.5","19.4","34.6","62.6","50.3"
"601–800","Montana State UniversityUnited StatesCoursesEnquire","28.3–35.2","18.6","19.4","67.0","48.4","28.4"
"601–800","Monterrey Institute of TechnologyMexicoCoursesExplore","28.3–35.2","20.5","18.2","41.8","74.7","57.3"
"601–800","Nanjing University of Information Science and TechnologyChinaCourses","28.3–35.2","16.7","14.9","69.9","38.9","29.5"
"601–800","Nanjing Medical UniversityChinaCourses","28.3–35.2","38.2","25.9","36.0","35.8","20.8"
"601–800","Nanjing Normal UniversityChinaCourses","28.3–35.2","20.2","12.1","54.4","47.5","22.9"
"601–800","University of NantesFranceCourses","28.3–35.2","19.8","21.0","57.4","39.5","50.4"
"601–800","National Autonomous University of MexicoMexicoCourses","28.3–35.2","31.9","30.4","18.9","61.7","44.2"
"601–800","National Cheng Kung University (NCKU)TaiwanCoursesExplore","28.3–35.2","32.8","41.1","22.9","99.8","36.3"
"601–800","National Institute of Applied Sciences of Lyon (INSA Lyon)FranceCourses","28.3–35.2","29.8","25.5","33.7","91.3","71.7"
"601–800","National University of Science and Technology (MISiS)Russian FederationCourses","28.3–35.2","24.3","23.7","29.1","84.2","68.9"
"601–800","National Taiwan Normal UniversityTaiwanCoursesExplore","28.3–35.2","32.0","37.3","22.8","78.4","51.4"
"601–800","National Technical University of AthensGreeceCourses","28.3–35.2","23.0","12.8","45.0","71.5","38.6"
"601–800","University of Nevada, Las VegasUnited StatesCoursesEnquire","28.3–35.2","28.7","22.6","41.3","35.1","32.2"
"601–800","New Mexico State University (Main campus)United StatesCoursesEnquire","28.3–35.2","21.5","14.7","53.9","38.8","37.7"
"601–800","Nippon Medical SchoolJapanCourses","28.3–35.2","25.7","8.8","55.1","34.8","16.9"
"601–800","University of North Carolina at GreensboroUnited StatesCoursesEnquire","28.3–35.2","20.9","19.3","50.0","35.4","21.3"
"601–800","Northwestern Polytechnical UniversityChinaCoursesExplore","28.3–35.2","26.2","33.6","40.2","83.3","24.7"
"601–800","Nottingham Trent UniversityUnited KingdomCoursesEnquire","28.3–35.2","17.7","12.9","59.5","34.9","69.0"
"601–800","NOVA University of LisbonPortugalCourses","28.3–35.2","24.9","25.7","46.6","46.7","60.2"
"601–800","Ohio University (Main campus)United StatesCoursesEnquire","28.3–35.2","28.5","17.4","43.5","35.4","30.6"
"601–800","Old Dominion UniversityUnited StatesCoursesEnquire","28.3–35.2","22.7","19.2","51.9","34.4","30.4"
"601–800","University of OviedoSpainCourses","28.3–35.2","16.8","15.2","54.8","38.5","34.4"
"601–800","Oxford Brookes UniversityUnited KingdomCoursesEnquire","28.3–35.2","28.5","24.0","37.4","34.6","78.4"
"601–800","Palacký University OlomoucCzech RepublicCourses","28.3–35.2","20.9","18.3","46.9","35.4","57.3"
"601–800","University of PalermoItalyCourses","28.3–35.2","21.1","17.9","63.0","35.0","27.3"
"601–800","Panjab UniversityIndiaCourses","28.3–35.2","27.0","14.4","56.6","34.9","16.5"
"601–800","Panthéon-Sorbonne University – Paris 1FranceCourses","28.3–35.2","45.4","32.9","11.2","34.8","57.3"
"601–800","University of ParmaItalyCourses","28.3–35.2","18.1","18.9","65.7","39.4","38.1"
"601–800","Universitat Politècnica de CatalunyaSpainCourses","28.3–35.2","23.7","17.2","56.9","41.2","59.1"
"601–800","Pontifical Catholic University of Rio de Janeiro (PUC-Rio)BrazilCourses","28.3–35.2","27.4","25.6","27.9","99.5","41.5"
"601–800","Portland State UniversityUnited StatesCoursesEnquire","28.3–35.2","21.1","18.4","44.6","35.7","30.4"
"601–800","University of PretoriaSouth AfricaCoursesExplore","28.3–35.2","25.1","30.1","33.0","41.8","52.0"
"601–800","Pusan National UniversitySouth KoreaCoursesExplore","28.3–35.2","27.0","30.0","24.9","63.4","35.7"
"601–800","Universiti Putra MalaysiaMalaysiaCourses","28.3–35.2","32.0","31.4","19.1","41.3","69.5"
"601–800","Université du QuébecCanadaCoursesEnquire","28.3–35.2","24.9","23.6","39.1","42.1","67.2"
"601–800","University of ReginaCanadaCoursesExplore","28.3–35.2","16.8","15.6","45.1","35.8","63.0"
"601–800","University of Rennes 1FranceCourses","28.3–35.2","21.0","15.5","50.9","36.9","55.9"
"601–800","Roskilde UniversityDenmarkCourses","28.3–35.2","21.4","32.7","37.8","38.2","52.1"
"601–800","Ryerson UniversityCanadaCoursesExplore","28.3–35.2","19.4","26.0","38.6","36.2","52.4"
"601–800","Universiti Sains MalaysiaMalaysiaCourses","28.3–35.2","35.6","22.7","26.7","45.7","52.8"
"601–800","Saint Petersburg State UniversityRussian FederationCourses","28.3–35.2","46.1","31.0","19.7","36.4","39.3"
"601–800","University of SalamancaSpainCourses","28.3–35.2","26.4","17.5","37.9","37.0","51.4"
"601–800","University of SalentoItalyCourses","28.3–35.2","27.5","21.0","56.3","36.8","26.9"
"601–800","University of Santiago de CompostelaSpainCourses","28.3–35.2","21.8","16.6","46.9","40.3","44.7"
"601–800","University of SassariItalyCourses","28.3–35.2","22.2","17.2","47.8","36.4","36.6"
"601–800","Savitribai Phule Pune UniversityIndiaCourses","28.3–35.2","38.9","18.5","46.6","36.1","17.5"
"601–800","Shahid Beheshti University of Medical SciencesIranCourses","28.3–35.2","42.9","14.6","37.3","64.0","17.2"
"601–800","Shandong UniversityChinaCourses","28.3–35.2","32.3","29.1","35.4","72.3","30.6"
