"Rank","NameCountry/Region","Overall","Teaching","Research","Citations","Industry Income","International Outlook"
"501–600","Université Bourgogne Franche-Comté (UBFC)FranceCourses","33.5–37.0","22.3","14.1","61.5","38.9","50.4"
"501–600","Bournemouth UniversityUnited KingdomCoursesEnquire","33.5–37.0","28.9","17.6","51.8","35.0","79.5"
"501–600","University of BresciaItalyCourses","33.5–37.0","14.6","15.8","74.0","38.4","41.8"
"501–600","Carleton UniversityCanadaCoursesEnquire","33.5–37.0","20.1","28.9","49.6","36.8","68.1"
"501–600","University of CataniaItalyCourses","33.5–37.0","27.3","15.8","67.8","35.4","29.1"
"501–600","Central Queensland UniversityAustraliaCoursesExplore","33.5–37.0","20.1","11.6","63.7","36.7","60.6"
"501–600","Charles Darwin UniversityAustraliaCoursesEnquire","33.5–37.0","19.5","26.4","49.6","44.4","80.8"
"501–600","Chemnitz University of TechnologyGermanyCourses","33.5–37.0","34.5","25.2","34.1","61.1","52.2"
"501–600","China Medical University, TaiwanTaiwanCoursesExplore","33.5–37.0","24.4","36.0","47.5","84.9","32.0"
"501–600","Chung-Ang UniversitySouth KoreaCourses","33.5–37.0","38.8","36.3","25.4","65.3","49.3"
"501–600","University of CoimbraPortugalCourses","33.5–37.0","22.7","26.3","46.3","40.1","56.3"
"501–600","Creighton UniversityUnited StatesCoursesEnquire","33.5–37.0","40.5","11.4","58.0","36.2","31.7"
"501–600","East China Normal UniversityChinaCoursesExplore","33.5–37.0","25.8","21.0","48.4","49.8","55.3"
"501–600","Edith Cowan UniversityAustraliaCoursesExplore","33.5–37.0","17.4","20.8","58.9","37.7","81.7"
"501–600","University of GrazAustriaCourses","33.5–37.0","20.2","18.4","51.2","35.1","76.8"
"501–600","University of GuelphCanadaCoursesEnquire","33.5–37.0","25.1","28.7","48.8","49.8","55.2"
"501–600","Hacettepe UniversityTurkeyCourses","33.5–37.0","32.6","11.4","58.8","35.8","24.4"
"501–600","University of HullUnited KingdomCoursesEnquire","33.5–37.0","23.1","21.5","55.6","36.1","74.3"
"501–600","Hunan UniversityChinaCourses","33.5–37.0","22.2","21.2","61.2","52.0","20.4"
"501–600","University of IdahoUnited StatesCoursesEnquire","33.5–37.0","31.8","20.3","50.7","36.0","44.2"
"501–600","Indian Institute of Technology DelhiIndiaCourses","33.5–37.0","43.3","19.8","48.5","52.6","17.4"
"501–600","Indian Institute of Technology KanpurIndiaCourses","33.5–37.0","37.8","24.6","38.0","98.2","19.0"
"501–600","Indian Institute of Technology KharagpurIndiaCourses","33.5–37.0","36.6","30.7","43.2","59.9","21.8"
"501–600","ITMO UniversityRussian FederationCourses","33.5–37.0","30.7","20.5","48.0","68.5","54.6"
"501–600","Johannes Kepler University of LinzAustriaCourses","33.5–37.0","34.7","17.7","48.5","54.8","62.6"
"501–600","University of KashanIranCourses","33.5–37.0","16.1","16.9","74.3","35.1","18.3"
"501–600","Keele UniversityUnited KingdomCoursesEnquire","33.5–37.0","20.0","22.4","58.9","35.3","73.6"
"501–600","Kent State UniversityUnited StatesCoursesEnquire","33.5–37.0","21.3","17.5","63.7","34.1","40.8"
"501–600","King Saud UniversitySaudi ArabiaCourses","33.5–37.0","23.7","28.2","39.4","93.3","80.9"
"501–600","King Saud bin Abdulaziz University for Health SciencesSaudi ArabiaCourses","33.5–37.0","31.0","7.4","62.1","35.2","65.9"
"501–600","University of La LagunaSpainCourses","33.5–37.0","24.3","11.5","62.3","35.1","46.7"
"501–600","Lappeenranta-Lahti University of Technology LUTFinlandCoursesExplore","33.5–37.0","26.4","29.9","35.9","52.6","60.4"
"501–600","Lehigh UniversityUnited StatesCoursesEnquireAdmissions Support","33.5–37.0","28.1","19.9","58.4","38.4","42.2"
"501–600","University of LimerickIrelandCourses","33.5–37.0","19.2","21.9","52.1","38.3","83.3"
"501–600","Lincoln UniversityNew ZealandCoursesEnquire","33.5–37.0","23.0","19.6","43.5","52.4","93.1"
"501–600","University of LisbonPortugalCourses","33.5–37.0","23.1","25.6","52.4","38.8","52.3"
"501–600","Liverpool John Moores UniversityUnited KingdomCoursesEnquire","33.5–37.0","15.2","16.1","66.7","34.7","69.9"
"501–600","Louisiana State UniversityUnited StatesCoursesEnquire","33.5–37.0","33.0","22.4","54.6","34.0","34.5"
"501–600","Makerere UniversityUgandaCourses","33.5–37.0","15.8","12.2","69.2","40.0","59.4"
"501–600","University of Maryland, Baltimore CountyUnited StatesCoursesEnquire","33.5–37.0","23.4","18.1","62.3","35.6","33.8"
"501–600","Massey UniversityNew ZealandCoursesEnquire","33.5–37.0","20.1","17.2","50.2","40.2","92.8"
"501–600","Memorial University of NewfoundlandCanadaCoursesExplore","33.5–37.0","18.5","18.5","62.8","49.4","71.4"
"501–600","Missouri University of Science and TechnologyUnited StatesCoursesEnquire","33.5–37.0","23.7","23.8","54.7","53.8","61.0"
"501–600","Montana State UniversityUnited StatesCoursesEnquire","33.5–37.0","17.7","18.5","71.1","48.5","28.3"
"501–600","Nanjing University of Information Science and TechnologyChinaCourses","33.5–37.0","15.2","13.7","73.1","38.0","28.6"
"501–600","National and Kapodistrian University of AthensGreeceCourses","33.5–37.0","22.4","14.0","62.3","51.4","51.0"
"501–600","National Cheng Kung University (NCKU)TaiwanCoursesExplore","33.5–37.0","30.9","38.7","26.0","99.7","33.6"
"501–600","National Chiao Tung UniversityTaiwanCourses","33.5–37.0","36.4","40.9","27.5","86.3","33.8"
"501–600","National Yang-Ming UniversityTaiwanCourses","33.5–37.0","41.5","19.4","46.5","38.6","21.1"
"501–600","University of NeuchâtelSwitzerlandCourses","33.5–37.0","25.0","20.4","45.3","35.6","91.3"
"501–600","New Jersey Institute of TechnologyUnited StatesCoursesEnquire","33.5–37.0","18.0","15.4","64.2","35.9","58.1"
"501–600","Norwegian University of Life SciencesNorwayCourses","33.5–37.0","25.5","10.4","63.8","38.8","80.1"
"501–600","NOVA University of LisbonPortugalCourses","33.5–37.0","26.4","24.5","45.6","46.8","59.9"
"501–600","Novosibirsk State UniversityRussian FederationCourses","33.5–37.0","41.0","29.4","34.5","36.7","43.5"
"501–600","Oklahoma State UniversityUnited StatesCoursesEnquire","33.5–37.0","26.0","19.6","60.9","37.0","42.9"
"501–600","The Open UniversityUnited KingdomCoursesEnquire","33.5–37.0","18.5","16.4","68.5","34.4","54.4"
"501–600","Oxford Brookes UniversityUnited KingdomCoursesEnquire","33.5–37.0","30.4","26.1","44.6","34.4","77.4"
"501–600","University of PalermoItalyCourses","33.5–37.0","17.9","16.6","71.3","35.1","26.3"
"501–600","Panthéon-Sorbonne University – Paris 1FranceCourses","33.5–37.0","48.1","38.0","9.6","34.4","54.0"
"501–600","University of ParmaItalyCourses","33.5–37.0","17.2","17.6","68.1","40.7","37.7"
"501–600","Universidad Peruana Cayetano HerediaPeruCourses","33.5–37.0","15.4","11.5","76.3","34.7","45.9"
"501–600","University of the PhilippinesPhilippinesCourses","33.5–37.0","21.7","16.4","69.1","35.8","39.5"
"501–600","Universitat Politècnica de CatalunyaSpainCourses","33.5–37.0","29.7","17.3","53.7","40.9","56.2"
"501–600","Pontifical Javeriana UniversityColombiaCourses","33.5–37.0","14.4","8.6","84.0","34.1","44.6"
"501–600","Renmin University of ChinaChinaCourses","33.5–37.0","42.5","20.3","44.4","44.9","44.9"
"501–600","Saint Louis UniversityUnited StatesCoursesEnquire","33.5–37.0","36.6","14.9","60.5","36.3","28.5"
"501–600","Saint Petersburg State UniversityRussian FederationCourses","33.5–37.0","48.3","28.6","23.5","35.5","38.9"
"501–600","University of SalentoItalyCourses","33.5–37.0","28.0","18.6","61.6","37.8","26.4"
"501–600","San Diego State UniversityUnited StatesCoursesEnquire","33.5–37.0","23.4","23.4","58.0","34.8","32.1"
"501–600","Savitribai Phule Pune UniversityIndiaCourses","33.5–37.0","38.8","15.4","50.7","35.6","17.6"
"501–600","Sejong UniversitySouth KoreaCourses","33.5–37.0","24.6","19.7","60.0","38.1","38.4"
"501–600","Shandong UniversityChinaCourses","33.5–37.0","35.9","31.0","32.4","68.6","26.3"
"501–600","Soochow UniversityChinaCoursesExplore","33.5–37.0","23.0","19.5","67.5","66.4","27.9"
"501–600","South China University of TechnologyChinaCourses","33.5–37.0","22.5","27.8","57.5","84.6","28.5"
"501–600","Southeast UniversityChinaCourses","33.5–37.0","29.5","31.4","42.2","95.2","25.9"
"501–600","Southern Cross UniversityAustraliaCoursesEnquire","33.5–37.0","23.0","21.7","52.6","39.9","64.2"
"501–600","Stevens Institute of TechnologyUnited StatesCoursesEnquire","33.5–37.0","20.8","15.4","60.7","36.4","65.9"
"501–600","Taipei Medical UniversityTaiwanCoursesExplore","33.5–37.0","26.9","29.2","48.1","96.4","35.1"
"501–600","The University of Texas at San AntonioUnited StatesCoursesEnquire","33.5–37.0","17.2","19.4","74.8","35.6","35.8"
"501–600","Tianjin UniversityChinaCourses","33.5–37.0","32.8","32.8","33.7","94.5","23.6"
"501–600","University of ToledoUnited StatesCoursesEnquire","33.5–37.0","36.0","14.3","48.3","43.8","44.7"
"501–600","Tomsk Polytechnic UniversityRussian FederationCourses","33.5–37.0","29.4","20.1","52.3","69.5","53.0"
"501–600","Tomsk State UniversityRussian FederationCourses","33.5–37.0","41.1","28.6","24.4","51.1","67.4"
"501–600","Universiti Tunku Abdul Rahman (UTAR)MalaysiaCoursesExplore","33.5–37.0","13.2","8.9","80.5","35.7","30.4"
"501–600","University of UdineItalyCourses","33.5–37.0","26.1","15.5","68.0","37.3","38.9"
"501–600","University of UlsanSouth KoreaCourses","33.5–37.0","19.4","21.8","63.3","49.4","21.6"
"501–600","The University of the West IndiesJamaicaCoursesExplore","33.5–37.0","15.7","8.7","68.7","34.0","65.0"
"501–600","Worcester Polytechnic InstituteUnited StatesCoursesEnquire","33.5–37.0","20.9","17.5","62.4","35.0","55.1"
"501–600","Xiamen UniversityChinaCourses","33.5–37.0","30.9","22.1","56.6","48.6","30.9"
"501–600","Xi’an Jiaotong UniversityChinaCourses","33.5–37.0","32.3","27.7","41.8","60.8","40.5"
"601–800","University of the AegeanGreeceCourses","26.0–33.4","16.8","17.0","47.9","34.8","36.2"
"601–800","The University of AizuJapanCoursesExplore","26.0–33.4","18.7","11.9","40.3","38.3","67.8"
"601–800","University of AlcaláSpainCourses","26.0–33.4","30.4","14.5","37.5","41.0","61.6"
"601–800","University of AlgarvePortugalCourses","26.0–33.4","18.5","12.5","41.1","35.8","58.7"
"601–800","American University in CairoEgyptCourses","26.0–33.4","24.9","23.2","22.2","34.9","66.1"
"601–800","Amrita Vishwa VidyapeethamIndiaCourses","26.0–33.4","22.7","11.1","39.8","48.2","46.8"
"601–800","University of the Andes, ColombiaColombiaCourses","26.0–33.4","23.3","13.4","49.2","36.4","51.7"
"601–800","Aristotle University of ThessalonikiGreeceCourses","26.0–33.4","17.7","15.7","60.3","40.9","40.3"
"601–800","University of ArkansasUnited StatesCoursesEnquire","26.0–33.4","25.2","20.7","40.1","39.1","31.2"
"601–800","Athens University of Economics and BusinessGreeceCourses","26.0–33.4","19.7","21.4","40.5","36.9","44.8"
"601–800","Auburn UniversityUnited StatesCoursesEnquire","26.0–33.4","32.8","20.8","34.8","40.7","36.8"
"601–800","Banaras Hindu UniversityIndiaCourses","26.0–33.4","31.1","16.5","43.3","34.2","17.6"
"601–800","University of the Basque CountrySpainCourses","26.0–33.4","20.4","16.5","50.0","36.2","40.1"
"601–800","Baylor UniversityUnited StatesCoursesEnquire","26.0–33.4","31.1","17.8","41.7","35.1","28.6"
"601–800","Beijing Institute of TechnologyChinaCourses","26.0–33.4","28.1","28.0","22.8","96.7","23.5"
"601–800","University of Beira InteriorPortugalCourses","26.0–33.4","17.1","16.1","50.7","34.4","45.1"
"601–800","Ben-Gurion University of the NegevIsraelCourses","26.0–33.4","29.7","28.2","39.2","45.0","36.6"
"601–800","Benha UniversityEgyptCourses","26.0–33.4","14.7","7.7","52.1","35.3","39.9"
"601–800","Beni-Suef UniversityEgyptCourses","26.0–33.4","15.0","7.1","64.3","34.0","43.3"
"601–800","University of BradfordUnited KingdomCoursesEnquire","26.0–33.4","19.5","15.6","30.7","36.4","81.3"
"601–800","University of BrightonUnited KingdomCoursesEnquire","26.0–33.4","16.8","13.6","44.6","34.9","73.9"
"601–800","Ca’ Foscari University of VeniceItalyCourses","26.0–33.4","24.7","26.6","37.0","37.1","44.6"
"601–800","University of CagliariItalyCourses","26.0–33.4","17.2","13.2","59.8","36.0","37.0"
"601–800","Carlos III University of MadridSpainCoursesExplore","26.0–33.4","26.4","16.0","37.3","37.8","58.6"
"601–800","Catholic University of PortugalPortugalCourses","26.0–33.4","19.7","8.0","64.3","36.4","51.9"
"601–800","University of Central FloridaUnited StatesCoursesEnquire","26.0–33.4","27.8","26.8","44.9","43.3","30.9"
"601–800","Central South UniversityChinaCoursesExplore","26.0–33.4","27.9","28.3","41.7","92.7","23.4"
"601–800","Chang Gung UniversityTaiwanCourses","26.0–33.4","20.7","24.9","30.4","80.9","22.6"
"601–800","Chiba UniversityJapanCourses","26.0–33.4","26.6","18.1","32.2","49.8","24.9"
"601–800","University of ChileChileCourses","26.0–33.4","24.3","18.0","34.6","34.0","50.5"
"601–800","China Agricultural UniversityChinaCourses","26.0–33.4","32.4","25.9","41.5","48.9","21.1"
"601–800","China University of Geosciences, BeijingChinaCourses","26.0–33.4","27.7","15.7","39.5","48.2","24.7"
"601–800","University of Clermont AuvergneFranceCourses","26.0–33.4","14.8","9.1","60.1","34.9","59.9"
"601–800","COMSATS University IslamabadPakistanCourses","26.0–33.4","15.6","9.0","63.2","34.1","45.5"
"601–800","Concordia UniversityCanadaCoursesEnquire","26.0–33.4","18.9","25.2","40.7","37.1","81.6"
"601–800","University of Costa RicaCosta RicaCourses","26.0–33.4","15.1","7.4","60.7","34.0","48.5"
"601–800","Covenant UniversityNigeriaCoursesExplore","26.0–33.4","25.6","13.9","36.9","50.6","28.1"
"601–800","Coventry UniversityUnited KingdomCoursesExplore","26.0–33.4","17.0","11.2","39.5","34.1","85.9"
"601–800","Dalian University of TechnologyChinaCourses","26.0–33.4","23.6","21.8","36.2","81.3","26.0"
"601–800","University of DaytonUnited StatesCoursesEnquire","26.0–33.4","30.5","23.3","24.9","39.6","31.8"
"601–800","University of DelhiIndiaCourses","26.0–33.4","39.0","18.5","29.1","34.1","19.1"
"601–800","De Montfort UniversityUnited KingdomCoursesEnquire","26.0–33.4","16.4","14.0","42.9","34.2","69.7"
"601–800","University of DeustoSpainCoursesVerify Documents","26.0–33.4","29.3","24.8","29.8","38.2","46.9"
"601–800","East China University of Science and TechnologyChinaCourses","26.0–33.4","21.6","16.8","43.7","51.7","17.1"
"601–800","Eastern Mediterranean UniversityNorthern CyprusCoursesExplore","26.0–33.4","18.2","14.6","47.8","34.0","82.3"
"601–800","École Centrale de LyonFranceCourses","26.0–33.4","32.0","18.4","23.7","64.2","68.7"
"601–800","École normale supérieure Paris-SaclayFranceCourses","26.0–33.4","34.6","23.6","32.0","46.2","55.5"
"601–800","Edinburgh Napier UniversityUnited KingdomCourses","26.0–33.4","15.8","13.1","44.1","36.2","79.2"
"601–800","Embry-Riddle Aeronautical UniversityUnited StatesCoursesEnquire","26.0–33.4","14.9","8.6","77.6","34.2","29.9"
"601–800","Eötvös Loránd UniversityHungaryCoursesExplore","26.0–33.4","19.9","18.3","44.5","35.5","52.9"
"601–800","Ewha Womans UniversitySouth KoreaCourses","26.0–33.4","29.1","27.4","34.1","69.7","45.2"
"601–800","Federal University of Minas GeraisBrazilCourses","26.0–33.4","29.3","16.8","42.5","38.3","25.4"
"601–800","Federal University of Rio de JaneiroBrazilCourses","26.0–33.4","33.4","21.4","23.6","35.2","29.0"
"601–800","Universidade Federal do Rio Grande do SulBrazilCourses","26.0–33.4","31.7","14.1","40.5","48.1","24.9"
"601–800","Universidade Federal de São Paulo (UNIFESP)BrazilCourses","26.0–33.4","33.9","19.7","45.8","35.0","27.0"
"601–800","Federico Santa María Technical UniversityChileCoursesExplore","26.0–33.4","12.1","10.2","50.4","44.3","54.4"
"601–800","Fordham UniversityUnited StatesCoursesEnquire","26.0–33.4","41.0","23.2","34.5","34.7","36.9"
"601–800","Fuzhou UniversityChinaCourses","26.0–33.4","15.4","11.3","53.6","44.8","22.9"
"601–800","Glasgow Caledonian UniversityUnited KingdomCoursesEnquire","26.0–33.4","18.0","13.1","55.8","34.8","59.2"
"601–800","University of GranadaSpainCoursesVerify Documents","26.0–33.4","23.5","19.0","48.3","35.0","47.0"
"601–800","University of GreenwichUnited KingdomCoursesEnquire","26.0–33.4","16.0","13.6","41.0","34.9","87.9"
"601–800","University of HaifaIsraelCourses","26.0–33.4","24.9","30.8","38.0","36.2","35.5"
"601–800","University of HertfordshireUnited KingdomCoursesEnquire","26.0–33.4","16.5","12.8","45.1","34.8","79.2"
"601–800","Hiroshima UniversityJapanCourses","26.0–33.4","28.4","20.4","32.5","50.4","29.6"
"601–800","Huazhong Agricultural UniversityChinaCourses","26.0–33.4","20.9","14.9","47.2","45.3","20.2"
"601–800","University of HuddersfieldUnited KingdomCoursesEnquire","26.0–33.4","20.7","18.0","43.1","36.0","70.5"
"601–800","University of IbadanNigeriaCourses","26.0–33.4","25.0","12.1","44.7","41.2","34.5"
"601–800","Ilmenau University of TechnologyGermanyCourses","26.0–33.4","26.7","11.8","30.7","40.3","58.6"
"601–800","Indian Institute of Science Education and Research, PuneIndiaCourses","26.0–33.4","27.5","15.0","59.7","34.3","19.5"
"601–800","Indian Institute of Technology BhubaneswarIndiaCourses","26.0–33.4","19.1","10.3","64.8","35.6","17.4"
"601–800","Indian Institute of Technology GuwahatiIndiaCourses","26.0–33.4","29.5","19.3","39.7","37.5","15.0"
"601–800","Indian Institute of Technology HyderabadIndiaCourses","26.0–33.4","26.4","18.0","44.6","39.6","16.8"
"601–800","Indian Institute of Technology MadrasIndiaCourses","26.0–33.4","41.5","25.4","27.0","69.1","18.4"
"601–800","University of IndonesiaIndonesiaCourses","26.0–33.4","36.2","17.5","18.8","83.1","52.9"
"601–800","University of IoanninaGreeceCourses","26.0–33.4","15.9","17.1","63.3","38.7","43.2"
"601–800","Iran University of Science and TechnologyIranCourses","26.0–33.4","25.4","26.8","42.7","66.3","15.8"
"601–800","ISCTE-University Institute of LisbonPortugalCourses","26.0–33.4","25.5","24.9","25.0","37.3","49.1"
"601–800","Isfahan University of TechnologyIranCourses","26.0–33.4","24.1","22.0","43.5","85.7","20.6"
"601–800","Istanbul Technical UniversityTurkeyCourses","26.0–33.4","23.6","27.1","32.9","100.0","26.1"
"601–800","Jadavpur UniversityIndiaCourses","26.0–33.4","36.1","20.9","29.4","39.1","15.0"
"601–800","Jagiellonian UniversityPolandCourses","26.0–33.4","22.3","15.4","50.7","34.8","35.5"
"601–800","Jaume I UniversitySpainCourses","26.0–33.4","21.6","15.0","55.5","36.8","41.8"
"601–800","University of JohannesburgSouth AfricaCoursesExplore","26.0–33.4","19.3","26.0","36.9","40.2","60.4"
"601–800","Juntendo UniversityJapanCourses","26.0–33.4","35.6","13.7","28.2","48.4","20.6"
"601–800","Kafrelsheikh UniversityEgyptCourses","26.0–33.4","11.2","7.4","63.8","38.2","46.3"
"601–800","Kansas State UniversityUnited StatesCoursesEnquire","26.0–33.4","24.0","19.8","47.1","41.3","45.2"
"601–800","Kazan Federal UniversityRussian FederationCourses","26.0–33.4","25.1","18.3","52.7","40.1","34.3"
"601–800","Universiti Kebangsaan MalaysiaMalaysiaCourses","26.0–33.4","34.3","21.4","18.4","36.2","43.3"
"601–800","Keio UniversityJapanCourses","26.0–33.4","31.6","24.8","34.9","42.3","29.9"
"601–800","Kindai UniversityJapanCourses","26.0–33.4","18.9","10.7","52.2","39.2","21.9"
"601–800","King Fahd University of Petroleum and MineralsSaudi ArabiaCourses","26.0–33.4","28.7","15.4","36.7","65.0","83.8"
"601–800","Kingston UniversityUnited KingdomCoursesEnquire","26.0–33.4","18.0","16.7","29.0","34.4","83.1"
"601–800","Kobe UniversityJapanCourses","26.0–33.4","32.8","19.8","30.2","46.1","26.1"
"601–800","Konkuk UniversitySouth KoreaCourses","26.0–33.4","33.3","34.3","24.6","47.9","44.7"
"601–800","University of Las Palmas de Gran CanariaSpainCourses","26.0–33.4","29.4","10.9","35.1","34.0","34.1"
"601–800","Lebanese American UniversityLebanonCourses","26.0–33.4","30.5","9.6","44.4","34.0","86.9"
"601–800","University of LeobenAustriaCourses","26.0–33.4","28.3","11.8","37.8","54.5","70.6"
"601–800","University of LincolnUnited KingdomCourses","26.0–33.4","15.4","13.1","44.1","34.9","68.3"
"601–800","University of LjubljanaSloveniaCourses","26.0–33.4","23.2","17.4","40.1","38.1","40.2"
"601–800","University of LorraineFranceCourses","26.0–33.4","20.3","12.8","59.6","39.6","60.1"
"601–800","Louisiana Tech UniversityUnited StatesCoursesEnquire","26.0–33.4","17.7","10.5","53.0","34.5","33.6"
"601–800","Mahidol UniversityThailandCoursesExplore","26.0–33.4","29.1","18.2","44.8","74.7","45.6"
"601–800","Manchester Metropolitan UniversityUnited KingdomCoursesEnquire","26.0–33.4","18.0","13.2","45.3","34.2","62.5"
"601–800","Mansoura UniversityEgyptCourses","26.0–33.4","16.8","8.9","59.2","40.5","43.3"
"601–800","Marquette UniversityUnited StatesCoursesEnquire","26.0–33.4","36.1","14.0","32.1","36.2","23.7"
"601–800","Masaryk UniversityCzech RepublicCourses","26.0–33.4","22.1","24.7","34.6","35.1","59.2"
"601–800","Mashhad University of Medical SciencesIranCourses","26.0–33.4","27.3","11.6","48.0","34.0","18.1"
"601–800","Middle East Technical UniversityTurkeyCourses","26.0–33.4","26.4","21.0","28.3","66.4","29.9"
"601–800","Miguel Hernández University of ElcheSpainCourses","26.0–33.4","24.4","12.4","43.2","36.9","31.4"
"601–800","University of MinhoPortugalCourses","26.0–33.4","21.4","19.2","39.4","57.8","48.0"
"601–800","Mississippi State UniversityUnited StatesCoursesEnquire","26.0–33.4","21.0","16.1","41.8","38.0","24.2"
"601–800","Monterrey Institute of TechnologyMexicoCoursesExplore","26.0–33.4","22.0","16.1","39.8","73.5","59.9"
"601–800","Nanjing Agricultural UniversityChinaCourses","26.0–33.4","20.6","17.0","43.0","45.7","19.8"
"601–800","Nanjing Medical UniversityChinaCourses","26.0–33.4","23.6","24.1","36.4","34.9","19.6"
"601–800","Nanjing Normal UniversityChinaCourses","26.0–33.4","19.7","11.1","47.0","48.5","20.6"
"601–800","Nanjing Tech UniversityChinaCourses","26.0–33.4","17.5","11.6","48.9","54.3","21.1"
"601–800","University of NantesFranceCourses","26.0–33.4","19.0","19.8","56.4","37.0","49.1"
"601–800","National Autonomous University of MexicoMexicoCourses","26.0–33.4","32.6","28.1","19.2","55.7","40.5"
"601–800","National Institute of Applied Sciences of Lyon (INSA Lyon)FranceCourses","26.0–33.4","27.6","15.0","38.1","65.3","76.9"
"601–800","National Institute of Technology RourkelaIndiaCourses","26.0–33.4","26.1","13.2","44.2","37.3","16.4"
"601–800","National University of Science and Technology (MISiS)Russian FederationCourses","26.0–33.4","23.1","17.4","28.8","69.1","59.2"
"601–800","National Sun Yat-Sen UniversityTaiwanCourses","26.0–33.4","24.6","28.3","25.9","55.4","30.7"
"601–800","National Taiwan Normal UniversityTaiwanCoursesExplore","26.0–33.4","32.0","36.3","23.0","78.3","51.1"
"601–800","University of Nevada, Las VegasUnited StatesCoursesEnquire","26.0–33.4","29.4","21.2","43.0","34.0","31.5"
"601–800","New Mexico State University (Main campus)United StatesCoursesEnquire","26.0–33.4","21.8","14.3","53.9","38.6","35.5"
"601–800","Nippon Medical SchoolJapanCourses","26.0–33.4","28.5","25.0","44.3","35.6","26.7"
"601–800","University of North Carolina at GreensboroUnited StatesCoursesEnquire","26.0–33.4","21.2","20.6","39.0","34.9","19.5"
"601–800","Northeast Normal UniversityChinaCourses","26.0–33.4","27.0","10.1","50.9","35.8","17.2"
"601–800","Northwestern Polytechnical UniversityChinaCoursesExplore","26.0–33.4","26.2","30.1","27.8","78.9","20.2"
"601–800","Nottingham Trent UniversityUnited KingdomCoursesEnquire","26.0–33.4","16.4","12.5","52.1","34.2","63.4"
"601–800","Old Dominion UniversityUnited StatesCoursesEnquire","26.0–33.4","22.8","19.2","57.1","34.0","29.9"
"601–800","Open University of CataloniaSpainCourses","26.0–33.4","12.8","12.5","71.3","34.9","39.8"
"601–800","Otto von Guericke University of MagdeburgGermanyCourses","26.0–33.4","24.3","13.7","45.9","42.6","56.8"
"601–800","University of OviedoSpainCourses","26.0–33.4","25.5","14.7","50.8","38.0","34.1"
"601–800","Palacký University OlomoucCzech RepublicCourses","26.0–33.4","18.9","11.8","42.5","34.8","57.1"
"601–800","Panjab UniversityIndiaCourses","26.0–33.4","26.9","11.0","54.5","34.0","16.0"
"601–800","University of PécsHungaryCoursesExplore","26.0–33.4","18.8","16.7","37.6","39.0","55.3"
"601–800","Peter the Great St Petersburg Polytechnic UniversityRussian FederationCoursesExplore","26.0–33.4","26.1","16.0","38.1","73.4","52.4"
"601–800","Polytechnic Institute of PortoPortugalCourses","26.0–33.4","12.2","7.8","64.9","34.1","31.6"
"601–800","Polytechnic University of ValenciaSpainCourses","26.0–33.4","25.4","12.0","45.2","44.5","47.5"
"601–800","Pontifical Catholic University of ChileChileCourses","26.0–33.4","25.5","24.0","44.0","39.0","56.9"
"601–800","Pontifical Catholic University of Rio de Janeiro (PUC-Rio)BrazilCourses","26.0–33.4","27.0","21.8","30.6","98.2","43.5"
"601–800","Portland State UniversityUnited StatesCoursesEnquire","26.0–33.4","19.8","21.7","42.8","34.6","31.8"
"601–800","University of PretoriaSouth AfricaCoursesExplore","26.0–33.4","23.8","28.7","35.7","59.4","51.0"
"601–800","Pusan National UniversitySouth KoreaCoursesExplore","26.0–33.4","27.8","28.2","28.4","63.2","35.3"
"601–800","Université du QuébecCanadaCoursesEnquire","26.0–33.4","22.6","21.3","39.4","41.8","65.6"
"601–800","University of ReginaCanadaCoursesExplore","26.0–33.4","15.3","14.8","45.8","36.0","54.1"
"601–800","University of Rennes 1FranceCourses","26.0–33.4","19.1","15.4","49.8","36.4","55.1"
"601–800","Rikkyo UniversityJapanCourses","26.0–33.4","14.4","8.6","60.7","34.3","38.9"
"601–800","Rochester Institute of TechnologyUnited StatesCoursesEnquire","26.0–33.4","19.6","17.2","42.9","36.1","39.9"
"601–800","Roskilde UniversityDenmarkCourses","26.0–33.4","19.4","31.0","44.4","37.5","49.3"
"601–800","RUDN UniversityRussian FederationCourses","26.0–33.4","38.3","10.3","19.6","36.9","70.7"
"601–800","Universiti Sains MalaysiaMalaysiaCourses","26.0–33.4","35.6","22.4","18.8","43.2","50.7"
"601–800","University of SalamancaSpainCourses","26.0–33.4","27.8","15.2","33.6","35.6","49.5"
"601–800","University of SalfordUnited KingdomCoursesEnquire","26.0–33.4","18.1","15.4","34.5","34.5","71.4"
"601–800","University of San DiegoUnited StatesCoursesEnquire","26.0–33.4","37.4","18.1","38.1","39.5","25.0"
"601–800","University of Santiago de CompostelaSpainCourses","26.0–33.4","26.8","16.0","50.5","39.0","44.3"
"601–800","University of SassariItalyCourses","26.0–33.4","20.7","15.1","51.6","35.6","36.2"
"601–800","University of SevilleSpainCourses","26.0–33.4","27.0","18.8","38.7","36.6","38.4"
"601–800","Sharif University of TechnologyIranCourses","26.0–33.4","26.2","31.9","38.8","93.8","19.9"
"601–800","Shenzhen UniversityChinaCoursesExplore","26.0–33.4","15.8","17.7","62.6","49.9","33.7"
"601–800","Université de SherbrookeCanadaCoursesEnquire","26.0–33.4","27.8","13.4","51.5","36.6","57.6"
"601–800","Shiraz University of TechnologyIranCourses","26.0–33.4","21.6","18.6","46.6","43.5","15.2"
"601–800","Sichuan UniversityChinaCourses","26.0–33.4","32.7","27.4","32.0","76.9","19.8"
