"Rank","NameCountry/Region","Overall","Teaching","Research","Citations","Industry Income","International Outlook"
"251–300","Dalhousie UniversityCanadaCoursesEnquire","48.0–50.5","27.7","29.2","78.4","42.4","87.7"
"251–300","Deakin UniversityAustraliaCoursesEnquire","48.0–50.5","25.1","31.4","78.3","40.2","87.1"
"251–300","École des Ponts ParisTechFranceCoursesVerify Documents","48.0–50.5","35.7","23.8","79.2","58.7","83.1"
"251–300","École Normale Supérieure de LyonFranceCourses","48.0–50.5","44.1","45.6","53.5","50.5","67.0"
"251–300","Flinders UniversityAustraliaCoursesExplore","48.0–50.5","21.9","29.8","85.6","37.8","89.2"
"251–300","Florida State UniversityUnited StatesCoursesEnquire","48.0–50.5","37.9","40.1","69.5","38.7","45.9"
"251–300","Friedrich Schiller University JenaGermanyCourses","48.0–50.5","39.5","37.2","71.1","49.1","61.5"
"251–300","George Mason UniversityUnited StatesCoursesEnquire","48.0–50.5","31.0","28.9","89.9","35.0","47.8"
"251–300","Goethe University FrankfurtGermanyCourses","48.0–50.5","33.1","31.1","77.9","41.6","61.0"
"251–300","HSE UniversityRussian FederationCourses","48.0–50.5","34.1","41.4","68.4","59.5","44.5"
"251–300","University of Illinois at ChicagoUnited StatesCoursesEnquire","48.0–50.5","43.7","33.0","68.9","42.6","55.7"
"251–300","Jacobs UniversityGermanyCoursesExplore","48.0–50.5","38.7","32.1","64.6","57.1","91.1"
"251–300","University of KielGermanyCoursesVerify Documents","48.0–50.5","30.2","30.3","85.9","33.3","56.4"
"251–300","University of KonstanzGermanyCourses","48.0–50.5","39.0","44.4","59.9","69.6","69.6"
"251–300","Kyung Hee UniversitySouth KoreaCoursesExplore","48.0–50.5","37.0","41.4","63.9","85.3","63.5"
"251–300","Université LavalCanadaCoursesExplore","48.0–50.5","39.4","33.5","71.4","63.9","69.8"
"251–300","Macau University of Science and TechnologyMacaoCoursesExplore","48.0–50.5","29.7","23.6","86.3","40.3","100.0"
"251–300","University of NavarraSpainCoursesVerify Documents","48.0–50.5","29.0","27.9","83.3","63.4","69.5"
"251–300","University of NewcastleAustraliaCoursesEnquire","48.0–50.5","26.2","30.5","80.7","53.0","84.2"
"251–300","University of New Mexico (Main campus)United StatesCoursesEnquire","48.0–50.5","39.8","30.2","82.3","42.3","33.5"
"251–300","Nova Southeastern UniversityUnited StatesCoursesEnquire","48.0–50.5","38.7","11.5","99.8","33.3","29.3"
"251–300","Oregon Health and Science UniversityUnited StatesCoursesEnquire","48.0–50.5","36.5","17.4","99.7","46.1","27.8"
"251–300","University of PaduaItalyCourses","48.0–50.5","40.0","32.8","78.5","38.3","48.8"
"251–300","University of PotsdamGermanyCoursesExplore","48.0–50.5","36.4","40.3","66.6","65.3","56.6"
"251–300","Queen’s UniversityCanadaCoursesEnquireExplore","48.0–50.5","40.0","36.9","64.8","58.8","68.9"
"251–300","Ruhr University BochumGermanyCourses","48.0–50.5","39.5","45.2","63.6","53.9","57.5"
"251–300","Simon Fraser UniversityCanadaCoursesExplore","48.0–50.5","25.1","34.3","77.8","47.3","91.9"
"251–300","University of Southern DenmarkDenmarkCourses","48.0–50.5","21.1","30.2","85.2","71.1","78.4"
"251–300","Southern University of Science and Technology (SUSTech)ChinaCoursesExplore","48.0–50.5","25.2","35.2","84.1","97.4","59.7"
"251–300","SUNY University at AlbanyUnited StatesCoursesEnquire","48.0–50.5","24.2","27.5","93.3","40.1","50.6"
"251–300","Stellenbosch UniversitySouth AfricaCoursesExplore","48.0–50.5","28.7","35.7","77.9","73.1","54.1"
"251–300","Sun Yat-sen UniversityChinaCoursesExplore","48.0–50.5","41.7","34.9","69.7","62.3","35.6"
"251–300","University of SurreyUnited KingdomCoursesExplore","48.0–50.5","30.8","34.5","74.0","43.1","94.5"
"251–300","Swansea UniversityUnited KingdomCoursesEnquire","48.0–50.5","20.7","21.6","95.7","36.0","83.3"
"251–300","University of TartuEstoniaCourses","48.0–50.5","25.6","28.3","87.8","41.7","59.3"
"251–300","Università della Svizzera italianaSwitzerlandCourses","48.0–50.5","29.4","21.5","82.1","56.6","99.6"
"251–300","University College DublinIrelandCourses","48.0–50.5","29.0","37.8","73.3","44.0","93.1"
"251–300","Vita-Salute San Raffaele UniversityItalyCourses","48.0–50.5","36.2","21.5","96.1","34.3","43.1"
"251–300","Vrije Universiteit BrusselBelgiumCoursesVerify Documents","48.0–50.5","36.6","43.0","63.3","54.8","76.3"
"251–300","Wake Forest UniversityUnited StatesCoursesEnquireAdmissions Support","48.0–50.5","39.1","20.5","89.1","42.2","32.6"
"251–300","Western Sydney UniversityAustraliaCoursesExplore","48.0–50.5","24.4","30.9","88.0","41.6","86.7"
"251–300","William & MaryUnited StatesCoursesEnquireAdmissions Support","48.0–50.5","46.1","19.8","84.7","34.5","38.2"
"301–350","American University of BeirutLebanonCourses","45.6–47.9","29.3","15.3","87.9","35.4","78.9"
"301–350","Anglia Ruskin University ARUUnited KingdomCoursesEnquire","45.6–47.9","17.8","15.4","100.0","34.1","87.6"
"301–350","Autonomous University of MadridSpainCourses","45.6–47.9","32.7","29.0","75.4","36.1","53.3"
"301–350","Beijing Normal UniversityChinaCourses","45.6–47.9","46.5","41.2","54.1","69.7","43.3"
"301–350","Boston CollegeUnited StatesCoursesEnquireAdmissions Support","45.6–47.9","48.2","33.3","64.5","33.5","44.0"
"301–350","University of California, MercedUnited StatesCoursesEnquire","45.6–47.9","21.6","23.0","95.2","38.8","43.9"
"301–350","University of Colorado Denver/Anschutz Medical CampusUnited StatesCoursesEnquire","45.6–47.9","32.7","19.1","94.2","41.0","29.9"
"301–350","Cyprus University of TechnologyCyprusCourses","45.6–47.9","18.3","17.8","98.2","35.1","76.0"
"301–350","University of DelawareUnited StatesCoursesEnquire","45.6–47.9","27.9","39.7","69.1","95.1","48.9"
"301–350","University of EssexUnited KingdomCoursesEnquire","45.6–47.9","30.8","34.8","67.2","34.4","96.5"
"301–350","University of GreifswaldGermanyCourses","45.6–47.9","31.3","25.7","80.8","40.0","47.4"
"301–350","Huazhong University of Science and TechnologyChinaCoursesExplore","45.6–47.9","39.8","39.4","63.3","91.9","27.7"
"301–350","Illinois Institute of TechnologyUnited StatesCoursesEnquire","45.6–47.9","42.2","27.3","63.3","36.4","75.7"
"301–350","Indian Institute of ScienceIndiaCourses","45.6–47.9","58.1","53.1","31.9","87.6","22.1"
"301–350","Johannes Gutenberg University of MainzGermanyCourses","45.6–47.9","34.3","25.9","77.5","64.4","57.4"
"301–350","University of KentUnited KingdomCoursesExplore","45.6–47.9","26.4","30.0","73.7","33.8","91.1"
"301–350","University of KlagenfurtAustriaCourses","45.6–47.9","30.4","17.7","85.5","34.8","88.2"
"301–350","Kurdistan University of Medical SciencesIranCourses","45.6–47.9","39.8","9.7","100.0","35.8","19.1"
"301–350","University of MacauMacaoCoursesExplore","45.6–47.9","30.0","35.5","64.8","40.9","99.3"
"301–350","University of MalayaMalaysiaCourses","45.6–47.9","39.3","31.5","60.0","44.4","83.7"
"301–350","University of MarburgGermanyCourses","45.6–47.9","34.4","29.0","72.6","39.1","53.4"
"301–350","Montpellier UniversityFranceCourses","45.6–47.9","36.8","29.7","67.5","36.9","61.9"
"301–350","National University of Ireland, GalwayIrelandCourses","45.6–47.9","26.8","31.9","69.6","45.8","80.2"
"301–350","North Carolina State UniversityUnited StatesCoursesEnquire","45.6–47.9","36.6","36.3","62.3","42.6","59.0"
"301–350","University of OregonUnited StatesCoursesEnquire","45.6–47.9","33.0","24.2","83.1","34.3","35.9"
"301–350","University of OuluFinlandCoursesExplore","45.6–47.9","31.4","32.8","74.6","51.0","55.4"
"301–350","University of PassauGermanyCourses","45.6–47.9","33.8","40.0","64.4","40.5","60.5"
"301–350","Peter the Great St Petersburg Polytechnic UniversityRussian FederationCoursesExplore","45.6–47.9","27.1","16.9","90.0","74.8","56.1"
"301–350","Qatar UniversityQatarCourses","45.6–47.9","25.0","30.7","71.7","54.0","99.4"
"301–350","Reykjavík UniversityIcelandCourses","45.6–47.9","15.1","20.6","100.0","35.0","69.4"
"301–350","RMIT UniversityAustraliaCoursesEnquire","45.6–47.9","25.8","30.2","70.5","44.2","93.5"
"301–350","Royal Holloway, University of LondonUnited KingdomCoursesEnquire","45.6–47.9","32.3","31.4","65.1","35.7","91.9"
"301–350","Rush UniversityUnited StatesCoursesEnquire","45.6–47.9","39.9","14.6","92.2","41.7","21.3"
"301–350","Sejong UniversitySouth KoreaCourses","45.6–47.9","26.8","25.3","86.9","44.3","47.3"
"301–350","University of South AustraliaAustraliaCoursesEnquire","45.6–47.9","24.5","36.1","67.2","86.9","86.2"
"301–350","University of StirlingUnited KingdomCoursesExplore","45.6–47.9","23.4","26.5","80.0","34.2","83.4"
"301–350","Stony Brook UniversityUnited StatesCoursesEnquire","45.6–47.9","33.3","24.5","78.4","34.7","71.8"
"301–350","Syracuse UniversityUnited StatesCoursesEnquireAdmissions Support","45.6–47.9","34.7","28.3","73.7","34.9","49.6"
"301–350","Taipei Medical UniversityTaiwanCoursesExplore","45.6–47.9","30.3","33.2","77.5","96.0","40.3"
"301–350","Tampere UniversityFinlandCourses","45.6–47.9","26.0","32.8","83.3","54.0","51.6"
"301–350","Technical University of DarmstadtGermanyCourses","45.6–47.9","44.3","44.6","48.1","87.4","58.2"
"301–350","Temple UniversityUnited StatesCoursesEnquire","45.6–47.9","38.8","25.3","81.3","33.3","39.2"
"301–350","The University of Tennessee-KnoxvilleUnited StatesCoursesEnquire","45.6–47.9","33.1","24.2","81.3","43.7","46.7"
"301–350","University of Texas at DallasUnited StatesCoursesExplore","45.6–47.9","25.0","27.7","81.1","39.6","59.8"
"301–350","Tokyo Institute of TechnologyJapanCourses","45.6–47.9","51.8","54.2","34.7","71.8","41.1"
"301–350","University of TrentoItalyCourses","45.6–47.9","28.1","31.8","74.9","39.8","58.2"
"301–350","Tulane UniversityUnited StatesCoursesEnquireAdmissions Support","45.6–47.9","42.9","24.1","78.2","35.8","43.2"
"301–350","United Arab Emirates UniversityUnited Arab EmiratesCoursesExplore","45.6–47.9","24.7","21.3","83.6","55.8","89.4"
"301–350","University College CorkIrelandCourses","45.6–47.9","23.7","23.5","82.9","44.8","82.5"
"301–350","Washington State UniversityUnited StatesCoursesEnquire","45.6–47.9","32.1","30.5","76.9","49.4","49.3"
"301–350","Wuhan UniversityChinaCoursesExplore","45.6–47.9","43.4","36.8","58.4","86.9","40.4"
"351–400","Aix-Marseille UniversityFranceCourses","43.6–45.5","40.6","25.4","66.3","37.0","60.1"
"351–400","Babol Noshirvani University of TechnologyIranCourses","43.6–45.5","18.8","20.3","100.0","38.3","18.7"
"351–400","University of BayreuthGermanyCoursesVerify Documents","43.6–45.5","36.4","38.0","56.2","62.7","59.1"
"351–400","Birkbeck, University of LondonUnited KingdomCoursesEnquire","43.6–45.5","28.7","33.2","60.8","33.5","87.7"
"351–400","Universiti Brunei DarussalamBrunei DarussalamCoursesExplore","43.6–45.5","24.3","18.6","80.1","35.1","87.4"
"351–400","Brunel University LondonUnited KingdomCoursesEnquire","43.6–45.5","28.7","26.2","67.1","36.0","96.0"
"351–400","Catholic University of PortugalPortugalCourses","43.6–45.5","19.3","13.4","95.8","35.3","57.5"
"351–400","Central South UniversityChinaCoursesExplore","43.6–45.5","32.6","37.1","66.2","96.7","24.3"
"351–400","City, University of LondonUnited KingdomCoursesEnquire","43.6–45.5","27.0","28.1","69.8","34.4","95.1"
"351–400","University of CreteGreeceCourses","43.6–45.5","19.1","20.7","91.1","36.6","48.1"
"351–400","Drexel UniversityUnited StatesCoursesEnquire","43.6–45.5","35.7","22.3","73.0","43.0","50.3"
"351–400","East China Normal UniversityChinaCoursesExplore","43.6–45.5","36.7","33.3","56.5","54.7","61.5"
"351–400","University of FribourgSwitzerlandCourses","43.6–45.5","29.5","32.2","60.7","53.6","86.7"
"351–400","Grenoble Alpes UniversityFranceCourses","43.6–45.5","33.3","31.0","64.0","35.1","62.0"
"351–400","Hanyang UniversitySouth KoreaCoursesExplore","43.6–45.5","40.1","40.8","42.3","97.6","63.3"
"351–400","Hasselt UniversityBelgiumCourses","43.6–45.5","29.9","37.9","59.0","54.9","68.4"
"351–400","Heriot-Watt UniversityUnited KingdomCoursesEnquire","43.6–45.5","28.8","25.0","66.8","44.4","94.0"
"351–400","Hong Kong Baptist UniversityHong KongCoursesExplore","43.6–45.5","30.6","29.8","59.2","38.8","98.4"
"351–400","IMT AtlantiqueFranceCourses","43.6–45.5","36.4","33.5","53.6","95.4","75.9"
"351–400","Indian Institute of Technology RoparIndiaCourses","43.6–45.5","30.3","13.0","100.0","35.7","19.1"
"351–400","University of InnsbruckAustriaCourses","43.6–45.5","32.9","30.7","53.5","51.6","95.9"
"351–400","University of KansasUnited StatesCoursesEnquire","43.6–45.5","36.6","24.8","68.9","44.0","48.4"
"351–400","Khalifa UniversityUnited Arab EmiratesCoursesExplore","43.6–45.5","27.9","34.0","53.1","100.0","90.3"
"351–400","University of KwaZulu-NatalSouth AfricaCoursesExplore","43.6–45.5","28.1","31.3","70.6","36.0","54.3"
"351–400","Lappeenranta-Lahti University of Technology LUTFinlandCoursesExplore","43.6–45.5","27.2","31.6","68.1","54.9","62.1"
"351–400","University of LiègeBelgiumCoursesVerify Documents","43.6–45.5","28.2","37.3","60.3","98.1","71.1"
"351–400","Loughborough UniversityUnited KingdomCoursesEnquire","43.6–45.5","33.5","35.4","57.6","37.7","83.3"
"351–400","University of ManitobaCanadaCoursesEnquire","43.6–45.5","31.9","31.9","71.3","34.7","54.5"
"351–400","University of MilanItalyCourses","43.6–45.5","33.1","29.0","72.8","37.5","43.1"
"351–400","University of Milan-BicoccaItalyCourses","43.6–45.5","26.9","21.5","82.9","39.0","44.9"
"351–400","Nagoya UniversityJapanCourses","43.6–45.5","47.7","47.8","38.5","87.7","34.9"
"351–400","Nankai UniversityChinaCoursesExplore","43.6–45.5","37.2","23.5","78.3","43.2","31.2"
"351–400","National Tsing Hua UniversityTaiwanCourses","43.6–45.5","37.4","48.6","48.4","65.3","39.2"
"351–400","Northumbria UniversityUnited KingdomCoursesEnquire","43.6–45.5","19.6","17.8","87.3","34.0","74.3"
"351–400","NOVA University of LisbonPortugalCourses","43.6–45.5","25.1","28.2","76.6","45.5","61.2"
"351–400","University of Occupational and Environmental Health, JapanJapanCoursesExplore","43.6–45.5","27.0","10.2","100.0","40.0","19.3"
"351–400","Örebro UniversitySwedenCourses","43.6–45.5","17.8","21.7","90.5","35.2","53.8"
"351–400","Osaka UniversityJapanCourses","43.6–45.5","52.0","50.6","34.0","64.0","38.6"
"351–400","Politecnico di MilanoItalyCoursesExplore","43.6–45.5","32.0","34.4","60.8","75.0","60.5"
"351–400","University of StuttgartGermanyCoursesVerify Documents","43.6–45.5","39.3","43.5","47.4","96.2","52.8"
"351–400","Swedish University of Agricultural SciencesSwedenCoursesVerify Documents","43.6–45.5","29.5","27.9","74.2","89.5","48.1"
"351–400","Swinburne University of TechnologyAustraliaCoursesEnquire","43.6–45.5","24.6","28.2","70.4","41.6","81.1"
"351–400","University of TasmaniaAustraliaCoursesEnquire","43.6–45.5","25.4","32.9","63.3","46.2","90.1"
"351–400","University of TurkuFinlandCourses","43.6–45.5","27.0","30.8","75.6","35.8","54.0"
"351–400","UiT The Arctic University of NorwayNorwayCourses","43.6–45.5","23.0","20.8","83.0","36.0","65.4"
"351–400","Umeå UniversitySwedenCourses","43.6–45.5","23.0","28.7","79.3","35.2","63.5"
"351–400","Université de Versailles Saint-Quentin-en-YvelinesFranceCourses","43.6–45.5","16.5","23.3","86.8","34.6","66.1"
"351–400","Victoria UniversityAustraliaCoursesEnquire","43.6–45.5","25.0","28.1","70.5","43.6","86.6"
"351–400","University of VictoriaCanadaCoursesEnquire","43.6–45.5","23.6","31.7","65.1","44.4","87.8"
"351–400","Wayne State UniversityUnited StatesCoursesEnquire","43.6–45.5","33.6","18.4","81.9","48.1","37.4"
"401–500","Aberystwyth UniversityUnited KingdomCoursesEnquire","39.8–43.5","23.8","23.8","62.0","38.6","79.0"
"401–500","University of Alaska FairbanksUnited StatesCoursesEnquire","39.8–43.5","28.8","24.1","67.3","41.3","55.7"
"401–500","American UniversityUnited StatesCoursesEnquire","39.8–43.5","39.5","17.6","69.9","38.7","34.6"
"401–500","Aston UniversityUnited KingdomCoursesEnquire","39.8–43.5","21.5","25.6","66.2","36.1","92.4"
"401–500","Aswan UniversityEgyptCourses","39.8–43.5","12.4","9.1","99.9","33.4","46.9"
"401–500","Bangor UniversityUnited KingdomCoursesEnquire","39.8–43.5","22.4","24.0","65.3","34.2","82.3"
"401–500","University of Bari Aldo MoroItalyCourses","39.8–43.5","17.1","19.5","87.3","35.8","33.1"
"401–500","Bauman Moscow State Technical UniversityRussian FederationCourses","39.8–43.5","32.5","17.1","71.7","69.9","29.4"
"401–500","University of BordeauxFranceCoursesExplore","39.8–43.5","31.3","22.3","68.6","37.0","59.9"
"401–500","Bournemouth UniversityUnited KingdomCoursesEnquire","39.8–43.5","33.5","20.3","67.3","33.6","79.8"
"401–500","University of BremenGermanyCoursesVerify Documents","39.8–43.5","35.4","37.2","50.4","50.7","58.7"
"401–500","University of BresciaItalyCourses","39.8–43.5","23.4","16.7","80.1","38.4","44.2"
"401–500","University of CampinasBrazilCourses","39.8–43.5","45.3","43.9","37.2","45.7","32.0"
"401–500","Cankaya UniversityTurkeyCourses","39.8–43.5","15.1","11.6","100.0","35.0","43.2"
"401–500","University of CanterburyNew ZealandCoursesEnquireExplore","39.8–43.5","22.0","26.8","68.9","37.4","93.1"
"401–500","Centrale NantesFranceCourses","39.8–43.5","32.6","31.4","41.1","79.4","84.3"
"401–500","CEU UniversitiesSpainCoursesExplore","39.8–43.5","17.4","8.9","94.3","37.2","48.3"
"401–500","Charles University in PragueCzech RepublicCourses","39.8–43.5","33.1","26.5","56.3","33.8","62.9"
"401–500","China Medical University, TaiwanTaiwanCoursesExplore","39.8–43.5","27.1","34.8","54.5","96.6","36.3"
"401–500","Clark UniversityUnited StatesCoursesEnquire","39.8–43.5","23.9","22.2","73.5","33.3","57.8"
"401–500","Colorado School of MinesUnited StatesCoursesEnquire","39.8–43.5","30.8","26.2","68.9","46.0","41.0"
"401–500","Colorado State University, Fort CollinsUnited StatesCoursesEnquire","39.8–43.5","28.9","24.7","76.0","39.0","38.3"
"401–500","University of ConnecticutUnited StatesCoursesEnquire","39.8–43.5","34.7","28.8","59.0","36.7","53.0"
"401–500","University of DenverUnited StatesCoursesEnquire","39.8–43.5","40.2","22.8","68.9","34.7","27.5"
"401–500","University of DesarrolloChileCoursesExplore","39.8–43.5","14.3","9.2","99.5","35.8","49.0"
"401–500","Diego Portales UniversityChileCourses","39.8–43.5","15.4","10.5","96.4","33.4","50.8"
"401–500","Durban University of TechnologySouth AfricaCourses","39.8–43.5","16.8","9.4","99.9","37.5","38.8"
"401–500","University of Eastern FinlandFinlandCourses","39.8–43.5","24.2","28.3","70.9","37.4","50.3"
"401–500","Edith Cowan UniversityAustraliaCoursesExplore","39.8–43.5","18.9","22.0","70.8","37.2","84.2"
"401–500","Federal University of Toulouse Midi-PyrénéesFranceCourses","39.8–43.5","27.0","25.5","64.4","35.8","61.0"
"401–500","University of FlorenceItalyCourses","39.8–43.5","33.7","25.8","65.7","42.5","46.4"
"401–500","Florida International UniversityUnited StatesCoursesExplore","39.8–43.5","30.6","27.1","67.1","34.4","39.6"
"401–500","Free University of Bozen-BolzanoItalyCourses","39.8–43.5","20.7","13.4","81.7","35.3","75.9"
"401–500","University of GenoaItalyCourses","39.8–43.5","31.9","24.7","69.7","44.0","43.5"
"401–500","University of GeorgiaUnited StatesCoursesEnquire","39.8–43.5","40.3","36.1","51.4","36.2","46.3"
"401–500","Georgia State UniversityUnited StatesCoursesEnquire","39.8–43.5","32.1","26.9","62.1","34.4","37.0"
"401–500","Goldsmiths, University of LondonUnited KingdomCoursesEnquire","39.8–43.5","26.2","27.0","59.5","33.3","81.0"
"401–500","Harbin Institute of TechnologyChinaCourses","39.8–43.5","39.3","37.7","46.9","99.4","37.8"
"401–500","Hunan UniversityChinaCourses","39.8–43.5","22.5","22.7","85.3","53.8","24.0"
"401–500","University of IbadanNigeriaCourses","39.8–43.5","21.4","12.2","88.5","34.0","30.9"
"401–500","University of IcelandIcelandCourses","39.8–43.5","19.2","31.6","71.9","65.2","63.1"
"401–500","Indian Institute of Technology IndoreIndiaCourses","39.8–43.5","36.2","23.8","70.2","35.0","20.4"
"401–500","Iowa State UniversityUnited StatesCoursesEnquire","39.8–43.5","30.7","32.3","58.8","49.5","57.0"
"401–500","Jordan University of Science and TechnologyJordanCourses","39.8–43.5","17.0","9.0","99.9","38.8","62.5"
"401–500","Justus Liebig University GiessenGermanyCourses","39.8–43.5","34.6","35.2","54.7","40.7","53.4"
"401–500","University of JyväskyläFinlandCourses","39.8–43.5","26.1","30.6","62.6","34.8","51.5"
"401–500","University of KentuckyUnited StatesCoursesEnquire","39.8–43.5","36.6","26.6","56.6","38.1","38.1"
"401–500","King Saud UniversitySaudi ArabiaCourses","39.8–43.5","25.0","26.2","63.5","86.6","80.3"
"401–500","Koç UniversityTurkeyCourses","39.8–43.5","29.8","37.4","49.4","63.6","49.5"
"401–500","Kyushu UniversityJapanCourses","39.8–43.5","45.3","42.3","33.8","79.0","40.7"
"401–500","Linköping UniversitySwedenCoursesVerify Documents","39.8–43.5","22.8","24.6","75.6","50.1","63.1"
"401–500","L’institut AgroFranceCourses","39.8–43.5","36.4","22.9","59.7","44.8","60.0"
"401–500","Liverpool John Moores UniversityUnited KingdomCoursesEnquire","39.8–43.5","19.2","18.0","78.9","33.8","73.4"
"401–500","Makerere UniversityUgandaCourses","39.8–43.5","18.3","24.7","68.7","100.0","54.7"
"401–500","Mansoura UniversityEgyptCourses","39.8–43.5","18.3","10.1","91.9","38.2","46.4"
"401–500","Maynooth UniversityIrelandCourses","39.8–43.5","19.8","28.8","66.4","36.4","77.6"
"401–500","Middlesex UniversityUnited KingdomCoursesEnquire","39.8–43.5","19.7","18.3","74.2","33.6","89.2"
"401–500","Missouri University of Science and TechnologyUnited StatesCoursesEnquire","39.8–43.5","25.2","25.5","66.8","54.6","65.9"
"401–500","Mizzou - University of MissouriUnited StatesCoursesEnquire","39.8–43.5","35.3","25.7","64.2","34.8","41.5"
"401–500","University of Modena and Reggio EmiliaItalyCourses","39.8–43.5","31.5","22.1","72.1","41.6","39.9"
"401–500","University of Naples Federico IIItalyCourses","39.8–43.5","30.7","24.1","73.1","38.8","32.1"
"401–500","National and Kapodistrian University of AthensGreeceCourses","39.8–43.5","23.2","15.8","76.9","58.6","53.3"
"401–500","National Research Nuclear University MEPhIRussian FederationCourses","39.8–43.5","40.5","40.4","26.9","100.0","66.3"
"401–500","National Yang-Ming UniversityTaiwanCourses","39.8–43.5","38.6","19.1","75.1","37.6","22.8"
"401–500","University of Nebraska-LincolnUnited StatesCoursesExplore","39.8–43.5","26.1","27.3","62.9","36.9","58.0"
"401–500","University of NeuchâtelSwitzerlandCourses","39.8–43.5","25.3","29.3","53.3","36.1","92.1"
"401–500","Norwegian University of Science and TechnologyNorwayCoursesVerify Documents","39.8–43.5","27.2","28.3","64.0","37.6","63.1"
"401–500","Oklahoma State UniversityUnited StatesCoursesEnquire","39.8–43.5","28.6","20.4","75.0","39.4","44.1"
"401–500","Oregon State UniversityUnited StatesCoursesEnquire","39.8–43.5","29.6","29.5","65.1","36.3","53.2"
"401–500","University of PaviaItalyCourses","39.8–43.5","27.3","26.9","65.5","59.9","48.0"
"401–500","University of PeradeniyaSri LankaCourses","39.8–43.5","16.5","7.8","100.0","34.5","42.1"
"401–500","University of the PhilippinesPhilippinesCourses","39.8–43.5","23.5","16.0","86.7","39.5","33.4"
"401–500","University of PisaItalyCourses","39.8–43.5","26.2","26.2","72.5","40.1","41.9"
"401–500","University of PlymouthUnited KingdomCoursesEnquire","39.8–43.5","21.0","20.1","71.7","33.9","71.6"
"401–500","Polytechnic University of BariItalyCourses","39.8–43.5","16.1","20.4","86.7","36.9","34.0"
"401–500","Pontifical Javeriana UniversityColombiaCourses","39.8–43.5","15.8","9.7","99.3","33.8","44.8"
"401–500","University of PortoPortugalCourses","39.8–43.5","26.2","27.9","66.1","38.4","57.9"
"401–500","University of Rome II – Tor VergataItalyCourses","39.8–43.5","42.9","19.5","65.4","38.6","56.1"
"401–500","Royal Veterinary CollegeUnited KingdomCoursesEnquire","39.8–43.5","25.7","17.4","67.8","43.9","89.1"
"401–500","University of St GallenSwitzerlandCourses","39.8–43.5","29.2","19.1","67.6","43.6","95.1"
"401–500","Saint-Petersburg Mining UniversityRussian FederationCourses","39.8–43.5","20.7","10.9","95.1","74.3","29.1"
"401–500","University of SalernoItalyCourses","39.8–43.5","18.7","20.7","93.6","36.6","35.5"
"401–500","University of SannioItalyCourses","39.8–43.5","22.9","16.1","82.7","50.6","30.0"
"401–500","University of SaskatchewanCanadaCoursesEnquireExplore","39.8–43.5","34.7","27.4","48.9","61.4","73.5"
"401–500","Semmelweis UniversityHungaryCoursesExplore","39.8–43.5","25.9","13.6","79.3","35.1","75.8"
"401–500","Sharif University of TechnologyIranCourses","39.8–43.5","32.2","41.2","47.2","100.0","25.0"
"401–500","Shenzhen UniversityChinaCoursesExplore","39.8–43.5","23.3","24.8","74.7","54.1","37.6"
"401–500","University of SienaItalyCourses","39.8–43.5","20.8","23.1","83.2","35.9","44.6"
"401–500","University of South Carolina-ColumbiaUnited StatesCoursesEnquire","39.8–43.5","33.6","27.5","65.6","35.0","44.6"
"401–500","South China University of TechnologyChinaCourses","39.8–43.5","25.4","32.4","69.0","87.8","32.4"
"401–500","SRUC (Scotland’s Rural College)United KingdomCoursesEnquire","39.8–43.5","20.7","17.5","77.4","43.1","55.3"
"401–500","University of StrathclydeUnited KingdomCoursesEnquire","39.8–43.5","27.6","31.8","53.1","47.0","86.8"
"401–500","Technion Israel Institute of TechnologyIsraelCourses","39.8–43.5","37.1","31.1","55.6","36.1","67.1"
"401–500","Tianjin UniversityChinaCourses","39.8–43.5","32.8","40.1","43.7","99.1","32.2"
"401–500","Tokyo Medical and Dental University (TMDU)JapanCourses","39.8–43.5","46.1","26.6","53.4","65.9","28.2"
"401–500","Tongji UniversityChinaCourses","39.8–43.5","36.4","44.9","40.6","98.4","58.6"
"401–500","University of TsukubaJapanCourses","39.8–43.5","43.5","39.0","35.0","47.1","44.6"
"401–500","TU Dortmund UniversityGermanyCourses","39.8–43.5","36.4","42.1","51.6","45.2","42.4"
"401–500","The University of TulsaUnited StatesCoursesEnquire","39.8–43.5","34.9","17.1","71.7","49.6","37.6"
"401–500","University of TurinItalyCourses","39.8–43.5","22.2","27.1","75.0","41.6","44.5"
"401–500","TU WienAustriaCourses","39.8–43.5","35.3","37.4","41.5","65.6","85.6"
"401–500","University of ValenciaSpainCourses","39.8–43.5","21.8","21.9","74.2","35.8","48.2"
"401–500","Verona UniversityItalyCourses","39.8–43.5","28.5","21.2","69.0","41.3","42.3"
"401–500","University of the West of EnglandUnited KingdomCoursesEnquire","39.8–43.5","17.0","14.5","83.9","33.7","67.1"
"401–500","Xi’an Jiaotong UniversityChinaCourses","39.8–43.5","39.3","38.3","44.4","70.3","41.5"
"401–500","York UniversityCanadaCoursesExplore","39.8–43.5","27.3","37.2","50.9","44.1","76.1"
"501–600","Abdul Wali Khan University MardanPakistanCourses","36.4–39.7","13.1","9.2","85.5","33.4","45.8"
"501–600","Amirkabir University of TechnologyIranCourses","36.4–39.7","32.5","35.5","48.6","89.4","24.5"
"501–600","University of L’AquilaItalyCourses","36.4–39.7","31.6","20.2","67.1","41.9","32.8"
"501–600","Universidad Autónoma de ChileChileCourses","36.4–39.7","13.4","9.1","84.9","33.4","50.8"
