"Rank","NameCountry/Region","No. of FTE Students","No. of students per staff","International Students","Female:Male Ratio"
"601–800","Université Bourgogne Franche-Comté (UBFC)FranceCourses","61,908","34.1","12%","54 : 46"
"601–800","University of BradfordUnited KingdomCoursesEnquire","8,455","17.8","28%","57 : 43"
"601–800","University of BrightonUnited KingdomCoursesEnquire","17,068","18.7","21%","60 : 40"
"601–800","Bucharest University of Economic StudiesRomaniaCourses","21,340","15.8","4%","63 : 37"
"601–800","Ca’ Foscari University of VeniceItalyCourses","16,187","26.3","10%","64 : 36"
"601–800","Cairo UniversityEgyptCourses","222,102","41.6","2%","48 : 52"
"601–800","University of CalabriaItalyCourses","26,745","33.0","3%","58 : 42"
"601–800","University of Central FloridaUnited StatesCoursesEnquire","58,425","35.7","4%","56 : 44"
"601–800","Chapman UniversityUnited StatesCoursesEnquire","8,792","12.8","7%","60 : 40"
"601–800","Institute of Chemical TechnologyIndiaCourses","2,278","19.1","0%","36 : 64"
"601–800","China Agricultural UniversityChinaCourses","20,609","12.0","1%","58 : 42"
"601–800","China University of Petroleum, BeijingChinaCourses","15,445","17.6","5%","n/a"
"601–800","Chongqing UniversityChinaCourses","42,095","20.6","5%","n/a"
"601–800","Chulalongkorn UniversityThailandCoursesExplore","33,643","12.2","3%","59 : 41"
"601–800","Chung-Ang UniversitySouth KoreaCourses","17,599","22.3","20%","n/a"
"601–800","Clemson UniversityUnited StatesCoursesEnquire","22,236","16.1","7%","48 : 52"
"601–800","University of Clermont AuvergneFranceCourses","35,625","20.9","14%","56 : 44"
"601–800","University of CoimbraPortugalCourses","21,332","16.6","18%","57 : 43"
"601–800","COMSATS University IslamabadPakistanCourses","33,324","13.3","1%","28 : 72"
"601–800","Concordia UniversityCanadaCoursesEnquire","34,710","33.1","31%","50 : 50"
"601–800","Coventry UniversityUnited KingdomCoursesExplore","29,609","14.6","45%","48 : 52"
"601–800","Creighton UniversityUnited StatesCoursesEnquire","8,430","11.2","5%","58 : 42"
"601–800","Dalian University of TechnologyChinaCourses","39,705","15.2","3%","35 : 65"
"601–800","University of DelhiIndiaCourses","24,725","25.5","1%","47 : 53"
"601–800","De Montfort UniversityUnited KingdomCoursesEnquire","21,134","19.9","30%","55 : 45"
"601–800","University of DeustoSpainCoursesVerify Documents","9,553","22.6","11%","60 : 40"
"601–800","École des Mines de Saint-ÉtienneFranceCourses","1,110","9.0","25%","26 : 74"
"601–800","École normale supérieure Paris-SaclayFranceCourses","1,850","12.2","16%","29 : 71"
"601–800","Edinburgh Napier UniversityUnited KingdomCourses","10,384","18.1","31%","55 : 45"
"601–800","Eötvös Loránd UniversityHungaryCoursesExplore","27,199","14.8","10%","63 : 37"
"601–800","European University of MadridSpainCoursesVerify Documents","10,307","10.3","31%","47 : 53"
"601–800","Ewha Womans UniversitySouth KoreaCourses","14,824","17.2","13%","100 : 0"
"601–800","Federal University of Minas GeraisBrazilCourses","43,833","12.2","2%","53 : 47"
"601–800","Universidade Federal do Rio Grande do SulBrazilCourses","51,830","18.7","1%","51 : 49"
"601–800","Universidade Federal de Santa CatarinaBrazilCourses","38,362","16.1","3%","48 : 52"
"601–800","Universidade Federal de São Paulo (UNIFESP)BrazilCourses","14,526","5.3","1%","61 : 39"
"601–800","Universidade Federal de SergipeBrazilCourses","25,821","15.0","0%","52 : 48"
"601–800","Gabriele d’Annunzio UniversityItalyCourses","24,710","37.4","2%","64 : 36"
"601–800","University of GironaSpainCourses","13,920","21.1","14%","58 : 42"
"601–800","Glasgow Caledonian UniversityUnited KingdomCoursesEnquire","13,236","21.2","18%","58 : 42"
"601–800","University of GranadaSpainCoursesVerify Documents","56,173","15.7","12%","59 : 41"
"601–800","University of GrazAustriaCourses","19,845","21.8","15%","65 : 35"
"601–800","University of GreenwichUnited KingdomCoursesEnquire","14,212","17.5","38%","58 : 42"
"601–800","Guangdong University of TechnologyChinaCourses","43,332","19.3","0%","29 : 71"
"601–800","University of HaifaIsraelCourses","16,228","9.5","6%","66 : 34"
"601–800","Hamburg University of TechnologyGermanyCourses","5,127","34.2","24%","27 : 73"
"601–800","Huazhong Agricultural UniversityChinaCourses","26,498","16.8","2%","54 : 46"
"601–800","University of HuddersfieldUnited KingdomCoursesEnquire","14,968","21.8","26%","55 : 45"
"601–800","University of IdahoUnited StatesCoursesEnquire","9,779","17.3","8%","49 : 51"
"601–800","IDC HerzliyaIsraelCourses","6,773","45.8","25%","51 : 49"
"601–800","Indian Institute of Science Education and Research, PuneIndiaCourses","1,418","10.4","0%","33 : 67"
"601–800","Indian Institute of Science Education and Research KolkataIndiaCourses","1,442","13.7","0%","26 : 74"
"601–800","Indian Institute of Technology GandhinagarIndiaCourses","1,419","13.1","0%","23 : 77"
"601–800","Indian Institute of Technology HyderabadIndiaCourses","2,350","13.1","0%","20 : 80"
"601–800","Indraprastha Institute of Information Technology DelhiIndiaCourses","1,332","17.1","1%","25 : 75"
"601–800","Universitat Internacional de CatalunyaSpainCourses","4,121","11.6","26%","62 : 38"
"601–800","University of International Business and EconomicsChinaCourses","15,707","16.8","17%","68 : 32"
"601–800","University of IoanninaGreeceCourses","22,956","47.4","4%","56 : 44"
"601–800","ISCTE-University Institute of LisbonPortugalCourses","8,868","23.3","12%","50 : 50"
"601–800","Isfahan University of TechnologyIranCourses","9,373","21.8","1%","48 : 52"
"601–800","Jamia Millia IslamiaIndiaCourses","10,717","9.6","3%","41 : 59"
"601–800","Jaume I UniversitySpainCourses","11,763","15.1","9%","58 : 42"
"601–800","Jawaharlal Nehru UniversityIndiaCourses","7,821","13.8","4%","50 : 50"
"601–800","Jiangsu Normal UniversityChinaCourses","22,372","14.1","3%","n/a"
"601–800","Jikei University School of MedicineJapanCourses","1,090","0.9","0%","49 : 51"
"601–800","Jinan UniversityChinaCoursesExplore","35,812","14.1","29%","59 : 41"
"601–800","University of JohannesburgSouth AfricaCoursesExplore","27,660","25.0","15%","54 : 46"
"601–800","Johannes Kepler University of LinzAustriaCourses","6,193","10.3","12%","51 : 49"
"601–800","Kafrelsheikh UniversityEgyptCourses","88,281","36.2","1%","52 : 48"
"601–800","University of KaiserslauternGermanyCoursesVerify Documents","14,833","51.5","20%","39 : 61"
"601–800","Kansai Medical UniversityJapanCourses","841","1.1","3%","38 : 62"
"601–800","Kansas State UniversityUnited StatesCoursesEnquire","21,036","14.1","8%","50 : 50"
"601–800","Kazan Federal UniversityRussian FederationCourses","25,940","9.7","25%","68 : 32"
"601–800","Universiti Kebangsaan MalaysiaMalaysiaCourses","17,601","10.3","16%","57 : 43"
"601–800","Keio UniversityJapanCourses","34,498","10.0","9%","37 : 63"
"601–800","King George’s Medical UniversityIndiaCourses","2,934","6.9","0%","46 : 54"
"601–800","Kobe UniversityJapanCourses","15,676","9.9","8%","35 : 65"
"601–800","Konkuk UniversitySouth KoreaCourses","12,047","22.8","17%","51 : 49"
"601–800","University of KurdistanIranCourses","10,555","31.0","3%","54 : 46"
"601–800","University of LagosNigeriaCourses","34,514","19.9","0%","49 : 51"
"601–800","Lakehead UniversityCanadaCoursesExplore","8,060","24.6","16%","54 : 46"
"601–800","University of La LagunaSpainCourses","18,300","12.7","4%","58 : 42"
"601–800","University of LatviaLatviaCourses","12,007","31.7","7%","70 : 30"
"601–800","Lehigh UniversityUnited StatesCoursesEnquireAdmissions Support","6,545","11.0","19%","45 : 55"
"601–800","University of LilleFranceCourses","68,393","28.5","14%","57 : 43"
"601–800","Lincoln UniversityNew ZealandCoursesEnquire","2,511","13.8","42%","50 : 50"
"601–800","University of LleidaSpainCourses","8,702","14.2","9%","60 : 40"
"601–800","University of LorraineFranceCourses","59,690","19.5","16%","52 : 48"
"601–800","Mae Fah Luang UniversityThailandCourses","14,218","22.9","5%","72 : 28"
"601–800","Mahatma Gandhi UniversityIndiaCourses","1,653","17.6","1%","68 : 32"
"601–800","Mahidol UniversityThailandCoursesExplore","29,296","9.7","4%","64 : 36"
"601–800","University of MaltaMaltaCourses","10,122","14.4","10%","58 : 42"
"601–800","Manchester Metropolitan UniversityUnited KingdomCoursesEnquire","28,375","15.1","17%","58 : 42"
"601–800","Marche Polytechnic UniversityItalyCourses","10,550","19.8","5%","47 : 53"
"601–800","University of Maryland, Baltimore CountyUnited StatesCoursesEnquire","11,808","18.6","8%","45 : 55"
"601–800","Masaryk UniversityCzech RepublicCourses","31,107","19.6","22%","62 : 38"
"601–800","Massey UniversityNew ZealandCoursesEnquire","18,664","16.5","32%","63 : 37"
"601–800","Metropolitan Autonomous UniversityMexicoCourses","58,623","20.2","0%","48 : 52"
"601–800","Miguel Hernández University of ElcheSpainCourses","11,695","17.0","6%","48 : 52"
"601–800","University of Missouri-St LouisUnited StatesCoursesEnquire","6,777","15.5","5%","58 : 42"
"601–800","University of Mohaghegh ArdabiliIranCourses","10,427","27.2","0%","54 : 46"
"601–800","Montana State UniversityUnited StatesCoursesEnquire","14,153","17.6","3%","47 : 53"
"601–800","Monterrey Institute of TechnologyMexicoCoursesExplore","14,683","15.1","10%","42 : 58"
"601–800","University of NairobiKenyaCourses","84,000","37.6","0%","31 : 69"
"601–800","Nanjing Agricultural UniversityChinaCourses","26,368","16.3","3%","57 : 43"
"601–800","Nanjing University of Information Science and TechnologyChinaCourses","25,567","16.7","4%","n/a"
"601–800","Nanjing Medical UniversityChinaCourses","19,949","11.0","5%","n/a"
"601–800","Nanjing Tech UniversityChinaCourses","34,424","13.8","2%","n/a"
"601–800","University of NantesFranceCourses","36,559","24.2","11%","56 : 44"
"601–800","National Institute of Applied Sciences of Lyon (INSA Lyon)FranceCourses","6,292","19.6","28%","34 : 66"
"601–800","National University of Science and Technology (MISiS)Russian FederationCourses","7,168","10.8","26%","40 : 60"
"601–800","National Taiwan Normal UniversityTaiwanCoursesExplore","9,854","10.9","26%","n/a"
"601–800","National Technical University of AthensGreeceCourses","14,419","20.4","7%","33 : 67"
"601–800","University of Nevada, Las VegasUnited StatesCoursesEnquire","25,690","22.4","5%","57 : 43"
"601–800","New Mexico State University (Main campus)United StatesCoursesEnquire","12,400","16.3","7%","55 : 45"
"601–800","Nippon Medical SchoolJapanCourses","850","0.9","0%","34 : 66"
"601–800","University of North Carolina at GreensboroUnited StatesCoursesEnquire","19,105","21.5","4%","66 : 34"
"601–800","Norwegian University of Life SciencesNorwayCourses","5,860","6.8","20%","59 : 41"
"601–800","Nottingham Trent UniversityUnited KingdomCoursesEnquire","25,862","14.7","20%","58 : 42"
"601–800","Novosibirsk State UniversityRussian FederationCourses","7,043","6.2","20%","n/a"
"601–800","Ohio University (Main campus)United StatesCoursesEnquire","24,729","23.0","5%","56 : 44"
"601–800","The Open UniversityUnited KingdomCoursesEnquire","59,908","31.1","8%","63 : 37"
"601–800","Open University of CataloniaSpainCourses","24,756","86.2","5%","56 : 44"
"601–800","Oxford Brookes UniversityUnited KingdomCoursesEnquire","13,591","15.2","26%","59 : 41"
"601–800","Ozyegin UniversityTurkeyCourses","6,280","19.1","4%","43 : 57"
"601–800","Palacký University OlomoucCzech RepublicCourses","17,337","13.8","13%","69 : 31"
"601–800","University of PalermoItalyCourses","29,820","20.7","1%","58 : 42"
"601–800","Panjab UniversityIndiaCourses","19,006","20.3","1%","49 : 51"
"601–800","Panthéon-Sorbonne University – Paris 1FranceCourses","33,714","27.2","21%","60 : 40"
"601–800","University of ParmaItalyCourses","26,046","29.8","6%","56 : 44"
"601–800","Parthenope University of NaplesItalyCourses","12,106","35.9","2%","43 : 57"
"601–800","University of PécsHungaryCoursesExplore","16,798","11.7","24%","57 : 43"
"601–800","Universitat Politècnica de CatalunyaSpainCourses","22,824","10.0","13%","27 : 73"
"601–800","Pontifical Catholic University of Rio de Janeiro (PUC-Rio)BrazilCourses","14,999","19.5","4%","51 : 49"
"601–800","University of PretoriaSouth AfricaCoursesExplore","35,387","23.1","7%","57 : 43"
"601–800","Universiti Putra MalaysiaMalaysiaCourses","19,937","12.1","25%","61 : 39"
"601–800","Université du QuébecCanadaCoursesEnquire","53,354","19.7","12%","56 : 44"
"601–800","University of Rennes 1FranceCourses","28,137","18.5","11%","53 : 47"
"601–800","University of Rhode IslandUnited StatesCoursesEnquire","16,254","15.0","3%","58 : 42"
"601–800","University of Rome IIIItalyCourses","32,361","49.9","5%","59 : 41"
"601–800","Roskilde UniversityDenmarkCourses","6,305","17.4","13%","64 : 36"
"601–800","Rovira i Virgili UniversitySpainCourses","12,562","12.3","12%","60 : 40"
"601–800","Ryerson UniversityCanadaCoursesExplore","34,510","42.8","5%","55 : 45"
"601–800","Universiti Sains MalaysiaMalaysiaCourses","21,039","10.7","14%","64 : 36"
"601–800","Saint Petersburg State UniversityRussian FederationCourses","21,865","7.1","15%","63 : 37"
"601–800","University of SalentoItalyCourses","12,462","20.9","1%","63 : 37"
"601–800","San Diego State UniversityUnited StatesCoursesEnquire","31,109","29.9","8%","55 : 45"
"601–800","Savitribai Phule Pune UniversityIndiaCourses","6,182","12.9","3%","60 : 40"
"601–800","Shahid Beheshti UniversityIranCourses","18,438","21.2","2%","51 : 49"
"601–800","Shahid Beheshti University of Medical SciencesIranCourses","12,361","8.6","3%","59 : 41"
"601–800","Shandong UniversityChinaCourses","43,643","13.3","7%","52 : 48"
"601–800","University of SharjahUnited Arab EmiratesCourses","12,688","18.6","58%","67 : 33"
"601–800","Shiraz University of TechnologyIranCourses","1,453","14.4","0%","36 : 64"
"601–800","Sichuan UniversityChinaCourses","67,257","14.0","4%","50 : 50"
"601–800","University of SiegenGermanyCourses","19,291","40.6","12%","51 : 49"
"601–800","Southern Cross UniversityAustraliaCoursesEnquire","10,197","32.5","32%","61 : 39"
"601–800","Southern Medical UniversityChinaCourses","19,802","11.0","6%","n/a"
"601–800","University of the Sunshine CoastAustraliaCoursesExplore","10,242","28.5","18%","67 : 33"
"601–800","University of TabrizIranCourses","12,444","16.0","6%","53 : 47"
"601–800","Tabriz University of Medical SciencesIranCourses","8,075","9.4","0%","52 : 48"
"601–800","Universiti Teknologi MalaysiaMalaysiaCourses","19,988","11.8","17%","44 : 56"
"601–800","Universiti Teknologi PetronasMalaysiaCourses","5,907","15.3","19%","35 : 65"
"601–800","University of Texas at ArlingtonUnited StatesCoursesEnquire","29,817","27.7","14%","57 : 43"
"601–800","Texas Tech UniversityUnited StatesCoursesEnquire","33,464","20.9","9%","47 : 53"
"601–800","Thapar UniversityIndiaCourses","7,996","14.9","1%","24 : 76"
"601–800","University of ThessalyGreeceCourses","17,886","40.7","2%","50 : 50"
"601–800","University of ToledoUnited StatesCoursesEnquire","18,587","15.5","10%","51 : 49"
"601–800","TU BraunschweigGermanyCourses","20,103","10.3","15%","38 : 62"
"601–800","University of UdineItalyCourses","11,776","18.0","7%","53 : 47"
"601–800","University of UlsanSouth KoreaCourses","12,830","11.5","5%","46 : 54"
"601–800","Ulster UniversityUnited KingdomCoursesEnquire","17,194","17.3","8%","56 : 44"
"601–800","Universiti Utara MalaysiaMalaysiaCourses","12,951","11.6","29%","69 : 31"
"601–800","University of the Western CapeSouth AfricaCourses","22,660","30.1","6%","61 : 39"
"601–800","Western Washington UniversityUnited StatesCoursesEnquire","15,050","18.4","1%","58 : 42"
"601–800","University of WindsorCanadaCoursesEnquire","13,771","30.4","26%","n/a"
"601–800","University of Wisconsin-MilwaukeeUnited StatesCoursesEnquire","20,490","18.7","6%","54 : 46"
"601–800","Worcester Polytechnic InstituteUnited StatesCoursesEnquire","5,761","12.5","22%","35 : 65"
"601–800","University of WuppertalGermanyCourses","23,117","59.0","11%","52 : 48"
"601–800","Xi’an Jiaotong-Liverpool UniversityChinaCoursesExplore","11,388","23.3","7%","53 : 47"
"601–800","Yasouj UniversityIranCourses","6,023","25.7","0%","50 : 50"
"601–800","Yokohama City UniversityJapanCourses","4,976","4.4","2%","56 : 44"
"801–1000","University of the AegeanGreeceCourses","14,297","43.5","1%","56 : 44"
"801–1000","University of Agriculture, FaisalabadPakistanCourses","26,756","39.8","0%","44 : 56"
"801–1000","University of AlcaláSpainCourses","19,400","14.6","19%","58 : 42"
"801–1000","University of AlgarvePortugalCourses","8,008","12.9","19%","57 : 43"
"801–1000","Aligarh Muslim UniversityIndiaCourses","19,396","12.2","2%","39 : 61"
"801–1000","American University in CairoEgyptCourses","5,832","13.1","5%","55 : 45"
"801–1000","American University of SharjahUnited Arab EmiratesCourses","4,784","12.1","81%","52 : 48"
"801–1000","Amrita Vishwa VidyapeethamIndiaCourses","15,130","12.1","10%","n/a"
"801–1000","University of the Andes, ColombiaColombiaCourses","15,280","12.6","2%","45 : 55"
"801–1000","Asia University, TaiwanTaiwanCourses","11,627","31.9","7%","60 : 40"
"801–1000","Azarbaijan Shahid Madani UniversityIranCourses","6,470","24.0","0%","62 : 38"
"801–1000","University of the Basque CountrySpainCourses","42,724","15.2","5%","54 : 46"
"801–1000","Baylor UniversityUnited StatesCoursesEnquire","17,274","15.3","6%","58 : 42"
"801–1000","University of BedfordshireUnited KingdomCoursesEnquire","9,733","18.7","38%","62 : 38"
"801–1000","Beijing Jiaotong UniversityChinaCourses","30,200","14.1","8%","39 : 61"
"801–1000","Benha UniversityEgyptCourses","110,000","32.4","4%","40 : 60"
"801–1000","Beni-Suef UniversityEgyptCourses","73,693","26.7","1%","47 : 53"
"801–1000","Bharathiar UniversityIndiaCourses","3,674","15.1","0%","67 : 33"
"801–1000","Bowling Green State UniversityUnited StatesCoursesEnquire","15,333","16.3","4%","57 : 43"
"801–1000","University of BrasíliaBrazilCourses","45,594","14.9","2%","51 : 49"
"801–1000","Capital Medical UniversityChinaCourses","13,374","4.8","5%","67 : 33"
"801–1000","Cardiff Metropolitan UniversityUnited KingdomCoursesEnquire","8,941","18.8","18%","55 : 45"
"801–1000","Carlos III University of MadridSpainCoursesExplore","17,652","11.0","16%","44 : 56"
"801–1000","University of Central LancashireUnited KingdomCoursesEnquire","17,521","14.2","18%","58 : 42"
"801–1000","Central Queensland UniversityAustraliaCoursesExplore","15,905","20.6","35%","53 : 47"
"801–1000","University of Cergy-PontoiseFranceCourses","15,380","19.3","16%","58 : 42"
"801–1000","Chang Gung UniversityTaiwanCourses","7,358","12.4","5%","47 : 53"
"801–1000","Charles Sturt UniversityAustraliaCoursesEnquire","20,280","20.9","33%","57 : 43"
"801–1000","Chiba UniversityJapanCourses","13,764","9.8","5%","38 : 62"
"801–1000","University of ChileChileCourses","36,433","15.4","6%","48 : 52"
"801–1000","China University of Geosciences, BeijingChinaCourses","16,920","14.1","1%","38 : 62"
"801–1000","China University of Geosciences, WuhanChinaCourses","29,124","16.2","4%","n/a"
"801–1000","China University of Mining and TechnologyChinaCourses","46,973","18.3","2%","33 : 67"
"801–1000","Chonnam National UniversitySouth KoreaCoursesExplore","22,835","17.5","8%","48 : 52"
"801–1000","University of CórdobaSpainCourses","17,834","14.8","9%","56 : 44"
"801–1000","Covenant UniversityNigeriaCoursesExplore","8,601","16.0","0%","43 : 57"
"801–1000","University of DebrecenHungaryCoursesExplore","26,938","14.1","21%","55 : 45"
"801–1000","Delhi Technological UniversityIndiaCourses","9,000","22.6","1%","18 : 82"
"801–1000","University of DerbyUnited KingdomCoursesEnquire","14,111","14.7","15%","57 : 43"
"801–1000","East China University of Science and TechnologyChinaCourses","25,985","15.9","2%","44 : 56"
"801–1000","Eastern Mediterranean UniversityNorthern CyprusCoursesExplore","18,205","24.5","81%","41 : 59"
"801–1000","University of East LondonUnited KingdomCoursesEnquire","10,699","19.0","32%","62 : 38"
"801–1000","École Centrale de LyonFranceCourses","2,053","14.9","25%","28 : 72"
"801–1000","Federal University of PelotasBrazilCourses","22,618","16.7","0%","56 : 44"
"801–1000","Federal University of Rio de JaneiroBrazilCourses","59,963","14.6","1%","55 : 45"
"801–1000","Federation University AustraliaAustraliaCoursesExplore","11,888","20.7","47%","54 : 46"
"801–1000","Florida Agricultural and Mechanical UniversityUnited StatesCoursesEnquire","9,433","15.3","1%","66 : 34"
"801–1000","Florida Atlantic UniversityUnited StatesCoursesEnquire","24,678","18.5","10%","57 : 43"
"801–1000","Florida Institute of TechnologyUnited StatesCoursesEnquire","5,477","14.3","33%","34 : 66"
"801–1000","University of FoggiaItalyCourses","10,355","32.0","1%","60 : 40"
"801–1000","Fu Jen Catholic UniversityTaiwanCourses","19,606","27.7","8%","56 : 44"
"801–1000","Fuzhou UniversityChinaCourses","35,717","15.7","2%","41 : 59"
"801–1000","Government College University FaisalabadPakistanCourses","19,898","34.7","0%","42 : 58"
"801–1000","Guru Jambheshwar University of Science and TechnologyIndiaCourses","5,017","19.1","0%","41 : 59"
"801–1000","University of HertfordshireUnited KingdomCoursesEnquire","17,888","15.8","29%","56 : 44"
"801–1000","Hiroshima UniversityJapanCourses","15,080","8.9","11%","36 : 64"
"801–1000","Hyogo College of MedicineJapanCourses","912","2.2","1%","35 : 65"
"801–1000","Ilmenau University of TechnologyGermanyCourses","5,807","17.8","22%","27 : 73"
"801–1000","Imam Abdulrahman Bin Faisal UniversitySaudi ArabiaCoursesExplore","24,643","8.2","4%","76 : 24"
"801–1000","Indian Institute of Technology BhubaneswarIndiaCourses","1,469","10.8","0%","13 : 87"
"801–1000","Indian Institute of Technology (Indian School of Mines) DhanbadIndiaCourses","7,322","22.0","1%","15 : 85"
"801–1000","Indian Institute of Science Education and Research BhopalIndiaCourses","1,351","13.0","0%","32 : 68"
"801–1000","University of IndonesiaIndonesiaCourses","41,561","10.2","10%","66 : 34"
"801–1000","Inha UniversitySouth KoreaCourses","19,467","23.6","7%","40 : 60"
"801–1000","Isfahan University of Medical SciencesIranCourses","11,400","12.3","1%","69 : 31"
"801–1000","Istanbul UniversityTurkeyCourses","87,146","38.2","7%","51 : 49"
"801–1000","Istanbul Technical UniversityTurkeyCourses","37,861","23.0","4%","34 : 66"
"801–1000","Iuliu Haţieganu University of Medicine and Pharmacy Cluj-NapocaRomaniaCourses","7,635","7.8","33%","65 : 35"
"801–1000","Jadavpur UniversityIndiaCourses","12,641","21.2","1%","32 : 68"
"801–1000","University of JaénSpainCourses","14,364","17.2","8%","56 : 44"
"801–1000","Jamia Hamdard UniversityIndiaCourses","6,827","13.9","6%","55 : 45"
"801–1000","Jiangsu UniversityChinaCoursesExplore","36,125","9.6","6%","42 : 58"
"801–1000","Jilin UniversityChinaCourses","71,593","10.8","3%","45 : 55"
"801–1000","The University of JordanJordanCourses","31,495","17.0","16%","68 : 32"
"801–1000","Juntendo UniversityJapanCourses","4,953","4.1","2%","53 : 47"
"801–1000","Kaohsiung Medical UniversityTaiwanCourses","6,802","12.1","7%","57 : 43"
"801–1000","Karabük UniversityTurkeyCoursesExplore","47,464","45.9","17%","41 : 59"
"801–1000","Karlstad UniversitySwedenCourses","8,727","13.0","%","63 : 37"
"801–1000","Kent State UniversityUnited StatesCoursesEnquire","23,764","17.6","7%","60 : 40"
"801–1000","Kerman University of Medical SciencesIranCourses","5,422","3.9","0%","63 : 37"
"801–1000","Kharkiv National University of Radio ElectronicsUkraineCoursesExplore","8,058","11.8","9%","20 : 80"
"801–1000","Kindai UniversityJapanCourses","33,614","14.1","2%","31 : 69"
"801–1000","King Mongkut’s University of Technology ThonburiThailandCourses","16,498","21.3","6%","47 : 53"
"801–1000","King Saud bin Abdulaziz University for Health SciencesSaudi ArabiaCourses","12,238","7.3","0%","52 : 48"
"801–1000","Kingston UniversityUnited KingdomCoursesEnquire","14,285","18.3","37%","58 : 42"
"801–1000","K.N. Toosi University of TechnologyIranCourses","6,866","22.6","1%","34 : 66"
"801–1000","Kurume UniversityJapanCourses","4,995","7.5","2%","n/a"
"801–1000","Kyoto Prefectural University of MedicineJapanCourses","1,323","3.3","1%","47 : 53"
"801–1000","Kyungpook National UniversitySouth KoreaCoursesExplore","21,323","20.4","9%","44 : 56"
"801–1000","Lahore University of Management SciencesPakistanCoursesExplore","4,067","15.1","2%","41 : 59"
"801–1000","University of Las Palmas de Gran CanariaSpainCourses","18,377","17.1","8%","57 : 43"
"801–1000","Lebanese American UniversityLebanonCourses","7,861","13.1","18%","51 : 49"
"801–1000","Leeds Beckett UniversityUnited KingdomCoursesEnquire","19,022","19.4","12%","52 : 48"
"801–1000","University of LeobenAustriaCourses","2,635","5.0","14%","23 : 77"
"801–1000","University of LjubljanaSloveniaCourses","38,762","13.9","6%","60 : 40"
"801–1000","Louisiana Tech UniversityUnited StatesCoursesEnquire","10,602","25.4","4%","44 : 56"
"801–1000","Lumière University, Lyon 2FranceCourses","24,414","49.9","17%","67 : 33"
"801–1000","Marquette UniversityUnited StatesCoursesEnquire","10,650","11.9","4%","55 : 45"
"801–1000","Medical University of WarsawPolandCourses","9,727","6.3","8%","74 : 26"
"801–1000","University of MemphisUnited StatesCoursesEnquire","16,460","14.2","3%","59 : 41"
"801–1000","Miami UniversityUnited StatesCoursesEnquire","18,301","25.2","15%","51 : 49"
"801–1000","Middle East Technical UniversityTurkeyCourses","23,330","27.8","6%","43 : 57"
"801–1000","University of MinhoPortugalCourses","18,504","18.2","13%","55 : 45"
"801–1000","Mississippi State UniversityUnited StatesCoursesEnquire","26,823","19.1","3%","51 : 49"
"801–1000","Nanjing Normal UniversityChinaCourses","29,862","13.5","4%","69 : 31"
"801–1000","National Autonomous University of MexicoMexicoCourses","166,368","16.5","8%","51 : 49"
"801–1000","National Central UniversityTaiwanCourses","11,233","10.1","11%","33 : 67"
"801–1000","National Chengchi UniversityTaiwanCourses","13,161","15.6","16%","52 : 48"
"801–1000","National Dong Hwa UniversityTaiwanCoursesExplore","9,928","18.1","8%","51 : 49"
"801–1000","National Institute of Technology RourkelaIndiaCourses","5,808","17.5","4%","17 : 83"
"801–1000","National University of Sciences and TechnologyPakistanCourses","10,998","7.5","4%","34 : 66"
"801–1000","National Sun Yat-Sen UniversityTaiwanCourses","8,374","13.5","8%","37 : 63"
"801–1000","National Taipei University of TechnologyTaiwanCoursesExplore","9,874","15.6","9%","28 : 72"
"801–1000","National Institute of Technology SilcharIndiaCourses","3,169","12.8","1%","14 : 86"
"801–1000","The New SchoolUnited StatesCoursesEnquire","10,554","9.5","35%","72 : 28"
"801–1000","University of New Brunswick UNBCanadaCoursesEnquire","8,570","14.1","13%","52 : 48"
"801–1000","University of NicosiaCyprusCoursesExplore","4,683","10.5","51%","51 : 49"
"801–1000","Niigata UniversityJapanCoursesExplore","12,093","7.8","3%","38 : 62"
"801–1000","Normandy UniversityFranceCoursesVerify Documents","67,205","20.4","11%","55 : 45"
"801–1000","Northeastern UniversityChinaCourses","37,339","14.6","4%","n/a"
"801–1000","Northeast Normal UniversityChinaCourses","26,862","17.1","2%","75 : 25"
"801–1000","University of Northern British Columbia (UNBC)CanadaCoursesEnquire","2,826","14.2","9%","62 : 38"
"801–1000","NorthWest A&F UniversityChinaCourses","30,159","14.8","1%","50 : 50"
"801–1000","Ocean University of ChinaChinaCourses","27,999","15.3","4%","54 : 46"
"801–1000","Okayama UniversityJapanCourses","13,136","10.9","9%","39 : 61"
"801–1000","Old Dominion UniversityUnited StatesCoursesEnquire","18,811","18.2","3%","56 : 44"
"801–1000","Oran 1 UniversityAlgeriaCourses","25,787","18.8","1%","64 : 36"
"801–1000","Osmania UniversityIndiaCourses","13,426","28.5","4%","38 : 62"
"801–1000","University of OviedoSpainCourses","21,555","12.3","3%","54 : 46"
"801–1000","Pablo de Olavide UniversitySpainCourses","13,736","16.2","14%","59 : 41"
"801–1000","University of PeshawarPakistanCourses","6,063","10.1","2%","46 : 54"
"801–1000","Polytechnic University of ValenciaSpainCourses","22,019","10.6","15%","39 : 61"
"801–1000","Pontifical Catholic University of Rio Grande do Sul (PUCRS)BrazilCourses","16,633","23.1","0%","50 : 50"
"801–1000","Portland State UniversityUnited StatesCoursesEnquire","20,202","18.4","8%","56 : 44"
"801–1000","University of Puerto RicoPuerto RicoCourses","51,933","13.1","1%","58 : 42"
