Rank,NameCountry/Region,Overall,Teaching,Research,Citations,Industry Income,International Outlook
607,University of AlcaláSpainCourses,-,17.6,11.2,28.3,43.3,50
608,Alexandria UniversityEgyptCourses,-,20.3,8.2,14.1,29.7,33.7
609,Alexandru Ioan Cuza UniversityRomaniaCourses,-,24.9,13.6,7,28.2,46.9
610,Aligarh Muslim UniversityIndiaCourses,-,28.3,10,20.9,29.6,18.7
611,American University of SharjahUnited Arab EmiratesCourses,-,12.4,10.6,13.3,33.3,95.6
612,Amrita Vishwa VidyapeethamIndiaCourses,-,20.4,5.8,20.7,28,29.6
613,Anadolu UniversityTurkeyCourses,-,12.2,22.6,10.9,100,14.3
614,Andhra UniversityIndiaCourses,-,34.8,6.9,1.2,31.3,7.2
615,University of AntioquiaColombiaCourses,-,18.1,21.1,14.8,43.6,42
616,Aristotle University of ThessalonikiGreeceCourses,-,22.6,15,29.5,33.6,36.6
617,"Asia University, TaiwanTaiwanCourses",-,14.4,15.9,30.5,38.4,18.3
618,Athens University of Economics and BusinessGreeceCourses,-,13.4,18.8,31.2,66.5,39.2
619,Auckland University of TechnologyNew ZealandCoursesExplore,-,17.3,9.8,21.7,28.5,95.6
620,Austral University of ChileChileCourses,-,16.7,9.7,14.2,41.1,45.2
621,Beijing Institute of TechnologyChinaCourses,-,25.9,21.7,9.1,87.6,16.9
622,Belarusian State UniversityBelarusCourses,-,20.2,8.7,6,28,48.2
623,University of BelgradeSerbiaCourses,-,20.4,13.2,14,45.6,30.5
624,"Birla Institute of Technology and Science, PilaniIndiaCourses",-,18.3,8.3,17.4,29.6,13.7
625,University of BradfordUnited KingdomCoursesEnquire,-,18.7,15.9,22.7,32.7,79.1
626,University of BrasíliaBrazilCourses,-,21.9,7.4,10.4,-,24.1
627,University of BrightonUnited KingdomCoursesEnquire,-,16.7,10.7,20.1,29.4,62.8
628,University of BucharestRomaniaCourses,-,34.3,11.5,9.9,29.5,21.3
629,Budapest University of Technology and EconomicsHungaryCourses,-,17.1,13.7,21.6,39.7,30.4
630,Cairo UniversityEgyptCourses,-,18.9,11.1,11.9,30.3,31
631,University of CalcuttaIndiaCourses,-,34.7,8.7,19.8,29.2,13.1
632,"California State University, Long BeachUnited StatesCoursesEnquire",-,11.6,10.4,23.3,-,18.9
633,Capital Medical UniversityChinaCourses,-,26.3,14.9,16.3,28.8,18.8
634,University of Castilla-La ManchaSpainCoursesExplore,-,18.4,10.3,30.5,29.7,28.6
635,University of Central LancashireUnited KingdomCoursesEnquire,-,15.7,9.4,28.2,28.9,54.1
636,University of Cergy-PontoiseFranceCourses,-,18.7,6.3,13.2,28.6,49.1
637,Chang Gung UniversityTaiwanCourses,-,19.3,24.7,27.6,31.9,15.7
638,Carlos III University of MadridSpainCoursesExplore,-,23.2,17.4,24.8,34.8,44.7
639,"University of Chemistry and Technology, PragueCzech RepublicCourses",-,21.6,12,17.4,38.9,46.3
640,Chiang Mai UniversityThailandCourses,-,17.8,9.4,30,32.3,34.9
641,Chiba UniversityJapanCourses,-,26.9,16.8,24.8,55.3,21
642,"China University of Geosciences, WuhanChinaCourses",-,21.1,21.4,21.5,64.5,16.1
643,"China University of Petroleum, BeijingChinaCourses",-,23.6,26.6,4,100,15.9
644,Jeonbuk National UniversitySouth KoreaCoursesExplore,-,19.7,14.7,24.5,33.3,27.2
645,Chongqing UniversityChinaCourses,-,19.5,15.5,8.7,73.8,15.5
646,Chonnam National UniversitySouth KoreaCoursesExplore,-,17.5,11.7,29.1,31.4,20.4
647,Chulalongkorn UniversityThailandCoursesExplore,-,23.8,14.1,16.7,37.8,32.8
648,Chung Yuan Christian UniversityTaiwanCourses,-,15.9,22.1,17.4,41.9,18.7
649,Chungnam National UniversitySouth KoreaCourses,-,23.2,17.7,13.2,39.9,19.8
650,Clemson UniversityUnited StatesCoursesEnquire,-,21.4,19.7,27,35.8,34.6
651,Comenius University in BratislavaSlovakiaCourses,-,23,10.3,19.6,28,46.9
652,Coventry UniversityUnited KingdomCoursesExplore,-,17.1,7.7,18.4,29.1,69.6
653,Dalian University of TechnologyChinaCourses,-,22.6,19,23.5,93.3,20.7
654,University of DebrecenHungaryCoursesExplore,-,17.3,11.4,20.9,-,49
655,University of DelhiIndiaCourses,-,29.8,10.8,19.1,28.2,15.4
656,University of DhakaBangladeshCourses,-,21.7,7.2,9.6,-,37.2
657,Dublin Institute of TechnologyIrelandCourses,-,16.1,8.8,20.7,28.1,70.5
658,Ehime UniversityJapanCourses,-,19.2,11.3,17.5,37.8,20.9
659,University of Electronic Science and Technology of ChinaChinaCoursesExplore,-,20.5,12.9,8.8,28,13.4
660,Eötvös Loránd UniversityHungaryCoursesExplore,-,21.3,12.1,30.6,29.3,43
661,Erciyes UniversityTurkeyCourses,-,15.5,10.9,18,30.3,17.2
662,Universidade Federal da BahiaBrazilCourses,-,18.2,8.1,14.3,-,19.7
663,Federal University of Minas GeraisBrazilCourses,-,27.9,15.4,23.1,30.7,21.6
664,Universidade Federal do Paraná (UFPR)BrazilCourses,-,24.6,9.6,7,-,15.5
665,Universidade Federal do Rio Grande do SulBrazilCourses,-,32.6,13.7,16.8,-,18.9
666,Universidade Federal de Santa CatarinaBrazilCourses,-,26,12.2,14.2,42.9,21
667,Federal University of São CarlosBrazilCourses,-,29,10.8,11.5,-,16.8
668,Federal University of ViçosaBrazilCourses,-,39.7,14.5,3.9,59,15
669,Federal University of LavrasBrazilCourses,-,25.8,16.4,3,-,14.5
670,Feng Chia UniversityTaiwanCourses,-,14.6,13.7,34.4,33.9,21.1
671,Florida Institute of TechnologyUnited StatesCoursesEnquire,-,20.4,13.5,24.6,33.4,62.4
672,Fu Jen Catholic UniversityTaiwanCourses,-,14.4,9.8,18.2,47,19.1
673,Gdańsk University of TechnologyPolandCourses,-,15.5,9.5,15.2,36.8,16.1
674,University of GhanaGhanaCourses,-,15.6,15.6,19.5,-,48.4
675,Gifu UniversityJapanCourses,-,25.4,16.9,14.7,32.8,18.5
676,Glasgow Caledonian UniversityUnited KingdomCoursesEnquire,-,17.1,10.4,24.2,29.9,55
677,University of GreenwichUnited KingdomCoursesEnquire,-,15.7,9.5,17.7,30,81.8
678,Hacettepe UniversityTurkeyCourses,-,21,11.8,19.7,28.2,19.6
679,University of HuddersfieldUnited KingdomCoursesEnquire,-,17.4,5.4,16.5,28,55.2
680,University of TehranIranCourses,-,27.3,17.7,15.8,-,16.5
681,Hunan UniversityChinaCourses,-,18.3,15,21.2,46.7,14.8
682,University of IbadanNigeriaCourses,-,22.7,11.1,4.6,29.2,26.1
683,University of IndonesiaIndonesiaCourses,-,18.1,8,13.9,40,37.2
684,Inha UniversitySouth KoreaCourses,-,20.7,20,22.5,64.7,23.5
685,I-Shou UniversityTaiwanCourses,-,12.8,11.5,13.3,41,24.8
686,Istanbul UniversityTurkeyCourses,-,26,23.3,10,100,20
687,Jagiellonian UniversityPolandCourses,-,24,14.4,30.7,28,33.5
688,Jilin UniversityChinaCoursesExplore,-,28.2,14.4,14.6,42.1,20.3
689,The University of JordanJordanCourses,-,19,7.7,7.8,28.8,53.7
690,Jordan University of Science and TechnologyJordanCourses,-,16.4,6.2,16.4,31.4,62.2
691,Juntendo UniversityJapanCourses,-,32.3,10.5,24,51.1,16.7
692,K.N. Toosi University of TechnologyIranCourses,-,20.9,18.1,22.5,45.5,7.1
693,Kaohsiung Medical UniversityTaiwanCourses,-,20.6,22.2,20.5,33.2,19.9
694,Khon Kaen UniversityThailandCourses,-,18.2,7.4,19.9,35.7,31.5
695,King Mongkut’s University of Technology ThonburiThailandCourses,-,18.2,11.4,36.2,70.3,28.5
696,Kingston UniversityUnited KingdomCoursesEnquire,-,16.9,12.1,26.7,28.5,76.8
697,Kindai UniversityJapanCourses,-,18.5,7.9,30,33.2,17
698,Kobe UniversityJapanCourses,-,27.8,15.4,24.3,45.1,21.1
699,Konkuk UniversitySouth KoreaCourses,-,20,19.6,17,36,22.6
700,Kumamoto UniversityJapanCourses,-,23.4,11.6,28.1,43.1,22.2
701,Kyungpook National UniversitySouth KoreaCoursesExplore,-,21.1,16,18.1,34.9,21.7
702,Kyushu Institute of Technology (Kyutech)JapanCourses,-,19.4,12.5,14.2,44.1,20.7
703,University of LatviaLatviaCourses,-,22.6,10.2,20.9,28.3,31.5
704,Lille 1 University – Science and TechnologyFranceCourses,-,20,8.6,32.4,31.8,60.3
705,University of LincolnUnited KingdomCourses,-,17.9,11.9,26.4,29.3,60.5
706,University of LjubljanaSloveniaCourses,-,24.9,13.6,24,32.3,34.5
707,University of Marrakech Cadi AyyadMoroccoCourses,-,17.4,6.3,12.1,29.2,42.7
708,Miami UniversityUnited StatesCoursesEnquire,-,19.2,15.7,36.1,30.2,24.8
709,Middlesex UniversityUnited KingdomCoursesEnquire,-,18.5,10.6,25.7,-,81
710,University of MurciaSpainCoursesExplore,-,19.3,11.7,28,29.5,28.3
711,Nagasaki UniversityJapanCourses,-,22.8,10.8,14.3,-,21.9
712,University of NairobiKenyaCourses,-,13.7,9,19.5,28,45.5
713,National Chengchi UniversityTaiwanCourses,-,18.4,12.5,14,31.3,33.1
714,National Chung Cheng UniversityTaiwanCourses,-,21.3,20.3,15.7,40.8,14.2
715,National Chung Hsing UniversityTaiwanCourses,-,20.2,16.8,24.5,42.5,16.9
716,National Taipei University of TechnologyTaiwanCoursesExplore,-,17.8,14.6,16.4,81.3,16
717,National Taiwan Ocean UniversityTaiwanCourses,-,18.1,21,18.2,49.3,20.3
718,National University of CórdobaArgentinaCourses,-,16,9,12.5,28.6,28.1
719,National University of Science and Technology (MISiS)Russian FederationCourses,-,24.8,17.5,10.8,67.2,33.7
720,National University of Sciences and TechnologyPakistanCourses,-,21.4,7,35,31.3,31.3
721,Niigata UniversityJapanCoursesExplore,-,21.9,10.1,17.5,33,19.3
722,Northumbria UniversityUnited KingdomCoursesEnquire,-,17.7,10.9,29.2,29.1,55.1
723,Northwestern Polytechnical UniversityChinaCoursesExplore,-,23.4,15.4,3.5,28,15.2
724,Nottingham Trent UniversityUnited KingdomCoursesEnquire,-,16.5,8.9,27.3,28.4,52.7
725,Oakland UniversityUnited StatesCoursesEnquire,-,18.1,11.9,21.9,30.3,23.3
726,Ocean University of ChinaChinaCourses,-,18.9,10.7,12.9,50.1,15.6
727,Ohio University (Main campus)United StatesCoursesEnquire,-,25,14.9,24.6,30.1,33.6
728,Okayama UniversityJapanCourses,-,24.3,14.9,25.3,48,20.6
729,Osaka Prefecture UniversityJapanCourses,-,21.6,10.2,17.5,41.5,17.6
730,University of PardubiceCzech RepublicCourses,-,15.9,11.9,11.1,28.3,23.4
731,University of Paris North – Paris 13FranceCourses,-,17.5,11.6,36.2,28,46.4
732,University of PatrasGreeceCourses,-,18.5,12.1,28.8,48.3,30.6
733,University of PécsHungaryCoursesExplore,-,19.7,9,23.4,28.4,50.8
734,Polytechnic University of ValenciaSpainCourses,-,20.3,12.7,34.3,43.8,32.9
735,Pontifícia Universidade Católica do ParanáBrazilCourses,-,18.4,6.5,32.2,28,18.6
736,Pontifical Catholic University of Rio Grande do Sul (PUCRS)BrazilCourses,-,21.1,10.9,27.6,52.3,18.7
737,Pontifical Catholic University of ValparaísoChileCourses,-,18.4,8,10.4,44.3,35.7
738,Prince of Songkla UniversityThailandCourses,-,15.3,7,22.2,31.6,31
739,Qatar UniversityQatarCourses,-,9.9,10.3,22.3,55.2,99.9
740,Universidade do Estado do Rio de Janeiro (UERJ)BrazilCourses,-,21.7,9.1,12.3,30.8,16.8
741,Rochester Institute of TechnologyUnited StatesCoursesEnquire,-,17.4,13.4,25.1,30.4,29.8
742,Saitama UniversityJapanCourses,-,18.6,9.6,23.4,29.6,20.6
743,University of SalfordUnited KingdomCoursesEnquire,-,20.8,12.1,21.2,28.8,66.4
744,"University of Santiago, Chile (USACH)ChileCourses",-,17.6,11.3,10.2,31,40.4
745,Universidade Estadual Paulista (Unesp)BrazilCourses,-,28,22.6,6.7,40.1,18.7
746,Savitribai Phule Pune UniversityIndiaCourses,-,38.3,12.4,11.4,29.3,17.3
747,University of Science and Technology BeijingChinaCourses,-,25.1,22.4,6.9,89.7,15.6
748,Sejong UniversitySouth KoreaCourses,-,18.9,12.2,38.7,35.4,25.2
749,University of SeoulSouth KoreaCourses,-,22.8,17.5,21.4,28.9,18.7
750,Shahid Beheshti UniversityIranCourses,-,20.5,19,11.4,58.9,13.8
751,Shanghai UniversityChinaCourses,-,19.1,16.1,14.8,45.7,15.8
752,Shantou UniversityChinaCourses,-,17.6,9.1,28.3,30.7,30.7
753,Sheffield Hallam UniversityUnited KingdomCoursesEnquire,-,17.3,9.4,20.1,28.6,47
754,Shinshu UniversityJapanCourses,-,20.8,8.3,22,31.6,20.3
755,Showa UniversityJapanCourses,-,28.5,7.9,7,-,14
756,Sichuan UniversityChinaCourses,-,25,18.4,16.1,90.8,15.7
757,University of Silesia in KatowicePolandCourses,-,17.7,8,20.4,28.1,18.5
758,Slovak University of Technology in BratislavaSlovakiaCourses,-,23.3,8.6,24.9,33.2,30.6
759,Sogang UniversitySouth KoreaCourses,-,21.5,24.8,20.5,46.8,27.7
760,Sophia UniversityJapanCoursesExplore,-,22,9.4,5.3,29.5,32.8
761,University of South AfricaSouth AfricaCourses,-,18.4,11.3,9.4,28.8,28.7
762,Southern Federal UniversityRussian FederationCourses,-,21.9,8.2,9.2,39.5,17.3
763,University of Southern MississippiUnited StatesCoursesEnquire,-,21,11.8,20.1,39.9,20.8
764,University of Southern QueenslandAustraliaCourses,-,18.4,13.1,14.4,28.8,63
765,Suez Canal UniversityEgyptCourses,-,22.6,5.9,16,-,31.6
766,Sultan Qaboos UniversityOmanCourses,-,21.3,10.6,16,37.6,71.5
767,Suranaree University of TechnologyThailandCourses,-,21.1,11.6,18.4,38.1,25.9
768,University of SzegedHungaryCourses,-,20,10.5,20.5,33.2,46.9
769,Taipei Medical UniversityTaiwanCoursesExplore,-,25.7,21.7,19,42.2,26.5
770,Taras Shevchenko National University of KyivUkraineCourses,-,27.9,11,4.2,28,28.2
771,Technical University of MadridSpainCourses,-,21.8,14.6,24.5,38.3,39.5
772,University of Texas at El PasoUnited StatesCoursesEnquire,-,18.6,18.7,18.4,-,30.4
773,Texas Tech UniversityUnited StatesCoursesEnquire,-,27.9,17.2,22,-,36.8
774,Tokai UniversityJapanCourses,-,17.9,7.6,15.3,34.4,19.3
775,Tokushima UniversityJapanCourses,-,25.3,21.6,12.8,59.6,16.8
776,Tokyo University of Marine Science and TechnologyJapanCourses,-,27.9,12.4,7.7,57.9,24.5
777,Tokyo University of ScienceJapanCoursesExplore,-,23,24.1,21.4,37.6,15.4
778,Tomsk State UniversityRussian FederationCourses,-,34.8,20.8,7.6,44,36.9
779,Tottori UniversityJapanCourses,-,24.3,10.1,9.6,34.5,16.7
780,Toyohashi University of Technology (TUT)JapanCourses,-,22,18.9,15.8,50.3,25.4
781,Universiti Kebangsaan MalaysiaMalaysiaCourses,-,24.3,15.9,10.9,28.4,29.7
782,Universiti Putra MalaysiaMalaysiaCourses,-,25.3,20.9,10.2,34.2,50.1
783,Universiti Sains MalaysiaMalaysiaCourses,-,26.9,16.6,12.4,34.4,44.2
784,Universiti Teknologi MARAMalaysiaCourses,-,15.2,7.7,18.2,28.3,14.8
785,Ural Federal UniversityRussian FederationCourses,-,24.8,10.6,16.8,35.6,17.3
786,V.N. Karazin Kharkiv National UniversityUkraineCourses,-,21.7,8.9,1.7,28.8,48.4
787,University of VigoSpainCourses,-,18.4,10.5,31.8,38.1,30.7
788,Vilnius UniversityLithuaniaCourses,-,18.3,13.6,26.1,41,40.8
789,Warsaw University of TechnologyPolandCourses,-,19.4,8.5,40.3,47.4,20.7
790,Waseda UniversityJapanCourses,-,23.6,14.6,29.4,32.4,29.7
791,University of West BohemiaCzech RepublicCourses,-,16.3,9.7,29.8,32.1,23.1
792,University of the West of EnglandUnited KingdomCoursesEnquire,-,16.9,11.2,34.6,28.5,48.5
793,West University of TimişoaraRomaniaCourses,-,16.1,3.9,22.4,-,21
794,University of WestminsterUnited KingdomCoursesEnquire,-,17.3,11.7,21.1,28.5,81.9
795,Xidian UniversityChinaCourses,-,17.9,12.1,8.9,83.7,12.8
796,Yeungnam UniversitySouth KoreaCourses,-,18.6,10.9,26.5,35.4,24.3
797,Yıldız Technical UniversityTurkeyCoursesExplore,-,14.5,7.6,19.3,44,14.9
798,Yokohama City UniversityJapanCourses,-,24,10.2,36.4,37.9,16.1
799,Yokohama National UniversityJapanCourses,-,20.1,16,13.5,40.4,23.3
800,Yuan Ze UniversityTaiwanCourses,-,16.2,18.3,28.6,39.8,17.7
