Rank,NameCountry/Region,No. of FTE Students,No. of students per staff,International Students,Female:Male Ratio
667,Federal University of São CarlosBrazilCourses,"18,587",16.9,0%,n/a
668,Federal University of ViçosaBrazilCourses,"13,163",11.4,3%,70:30:00
669,Federal University of LavrasBrazilCourses,"10,350",20.9,1%,53:47:00
670,Feng Chia UniversityTaiwanCourses,"20,213",23.9,7%,36 : 64
671,Florida Institute of TechnologyUnited StatesCoursesEnquire,"4,408",13.7,26%,34 : 66
672,Fu Jen Catholic UniversityTaiwanCourses,"25,951",22.8,4%,59:41:00
673,Gdańsk University of TechnologyPolandCourses,"25,217",23.3,1%,39 : 61
674,University of GhanaGhanaCourses,"37,274",37.5,2%,41:59:00
675,Gifu UniversityJapanCourses,"7,318",12.4,4%,35 : 65
676,Glasgow Caledonian UniversityUnited KingdomCoursesEnquire,"13,527",21.6,16%,60:40:00
677,University of GreenwichUnited KingdomCoursesEnquire,"18,096",24.6,32%,53:47:00
678,Hacettepe UniversityTurkeyCourses,"39,606",20.4,4%,56:44:00
679,University of HuddersfieldUnited KingdomCoursesEnquire,"15,436",18.1,25%,54:46:00
680,University of TehranIranCourses,"53,802",27,1%,45:55:00
681,Hunan UniversityChinaCourses,"42,756",24.7,2%,43:57:00
682,University of IbadanNigeriaCourses,"26,247",17.1,1%,45:55:00
683,University of IndonesiaIndonesiaCourses,"43,565",15.8,0%,51:49:00
684,Inha UniversitySouth KoreaCourses,"20,353",24.1,3%,36 : 64
685,I-Shou UniversityTaiwanCourses,"16,263",29.9,10%,45:55:00
686,Istanbul UniversityTurkeyCourses,"82,096",41.1,6%,44:56:00
687,Jagiellonian UniversityPolandCourses,"42,835",11.5,5%,67:33:00
688,Jilin UniversityChinaCoursesExplore,"65,605",13.6,3%,46:54:00
689,The University of JordanJordanCourses,"35,577",13.6,13%,67:33:00
690,Jordan University of Science and TechnologyJordanCourses,"24,686",16.4,23%,55:45:00
691,Juntendo UniversityJapanCourses,"3,955",3.7,1%,52:48:00
692,K.N. Toosi University of TechnologyIranCourses,"7,146",24.6,0%,32 : 68
693,Kaohsiung Medical UniversityTaiwanCourses,"7,009",12.6,5%,56:44:00
694,Khon Kaen UniversityThailandCourses,"39,669",16.9,1%,62:38:00
695,King Mongkut’s University of Technology ThonburiThailandCourses,"17,791",23.7,1%,42:58:00
696,Kingston UniversityUnited KingdomCoursesEnquire,"20,778",20.9,34%,53:47:00
697,Kindai UniversityJapanCourses,"31,216",11.6,2%,n/a
698,Kobe UniversityJapanCourses,"15,885",8.4,6%,33 : 67
699,Konkuk UniversitySouth KoreaCourses,"26,483",23.5,6%,47:53:00
700,Kumamoto UniversityJapanCourses,"10,226",7.6,5%,37 : 63
701,Kyungpook National UniversitySouth KoreaCoursesExplore,"27,152",14.4,3%,42:58:00
702,Kyushu Institute of Technology (Kyutech)JapanCourses,"5,890",12.1,4%,0.520138889
703,University of LatviaLatviaCourses,"15,100",26.5,3%,68:32:00
704,Lille 1 University – Science and TechnologyFranceCourses,"19,599",14.5,18%,41:59:00
705,University of LincolnUnited KingdomCourses,"10,665",18.9,11%,54:46:00
706,University of LjubljanaSloveniaCourses,"48,821",17.6,4%,60:40:00
707,University of Marrakech Cadi AyyadMoroccoCourses,"56,060",38.7,1%,46:54:00
708,Miami UniversityUnited StatesCoursesEnquire,"16,370",20.5,7%,53:47:00
709,Middlesex UniversityUnited KingdomCoursesEnquire,"17,753",24.7,44%,59:41:00
710,University of MurciaSpainCoursesExplore,"31,460",15.8,6%,62:38:00
711,Nagasaki UniversityJapanCourses,"9,137",7.2,4%,36 : 64
712,University of NairobiKenyaCourses,"72,676",47,1%,40 : 60
713,National Chengchi UniversityTaiwanCourses,"16,867",18.4,10%,57:43:00
714,National Chung Cheng UniversityTaiwanCourses,"11,989",22.9,1%,n/a
715,National Chung Hsing UniversityTaiwanCourses,"15,632",20.3,4%,39 : 61
716,National Taipei University of TechnologyTaiwanCoursesExplore,"10,227",16.5,3%,25 : 75
717,National Taiwan Ocean UniversityTaiwanCourses,"8,240",20.9,5%,30 : 70
718,National University of CórdobaArgentinaCourses,"108,373",38.1,2%,62:38:00
719,National University of Science and Technology (MISiS)Russian FederationCourses,"4,441",6.7,13%,43:57:00
720,National University of Sciences and TechnologyPakistanCourses,"9,808",7.8,3%,27 : 73
721,Niigata UniversityJapanCoursesExplore,"12,460",8.5,3%,37 : 63
722,Northumbria UniversityUnited KingdomCoursesEnquire,"22,750",19.3,16%,55:45:00
723,Northwestern Polytechnical UniversityChinaCoursesExplore,"23,056",14.1,3%,25 : 75
724,Nottingham Trent UniversityUnited KingdomCoursesEnquire,"21,852",17.4,17%,55:45:00
725,Oakland UniversityUnited StatesCoursesEnquire,"14,584",19.8,2%,60:40:00
726,Ocean University of ChinaChinaCourses,"36,205",20.6,1%,40 : 60
727,Ohio University (Main campus)United StatesCoursesEnquire,"22,224",20,9%,50:50:00
728,Okayama UniversityJapanCourses,"13,035",8.6,3%,38 : 62
729,Osaka Prefecture UniversityJapanCourses,"8,051",7.5,3%,36 : 64
730,University of PardubiceCzech RepublicCourses,"10,671",19.8,4%,55:45:00
731,University of Paris North – Paris 13FranceCourses,"23,026",23.4,22%,60:40:00
732,University of PatrasGreeceCourses,"29,251",40.9,4%,46:54:00
733,University of PécsHungaryCoursesExplore,"21,819",15.4,10%,n/a
734,Polytechnic University of ValenciaSpainCourses,"33,172",13.6,7%,36 : 64
735,Pontifícia Universidade Católica do ParanáBrazilCourses,"7,741",10.9,2%,0.110416667
736,Pontifical Catholic University of Rio Grande do Sul (PUCRS)BrazilCourses,"14,797",10.1,0%,50:50:00
737,Pontifical Catholic University of ValparaísoChileCourses,"13,493",10.4,0%,45:55:00
738,Prince of Songkla UniversityThailandCourses,"38,274",16.1,1%,69:31:00
739,Qatar UniversityQatarCourses,"9,583",19,42%,74:26:00
740,Universidade do Estado do Rio de Janeiro (UERJ)BrazilCourses,"28,757",10.1,0%,46:54:00
741,Rochester Institute of TechnologyUnited StatesCoursesEnquire,"12,965",13.5,13%,34 : 66
742,Saitama UniversityJapanCourses,"7,469",11.7,2%,33 : 67
743,University of SalfordUnited KingdomCoursesEnquire,"16,152",17,25%,51:49:00
744,"University of Santiago, Chile (USACH)ChileCourses","22,739",23.6,1%,39 : 61
745,Universidade Estadual Paulista (Unesp)BrazilCourses,"50,594",13,5%,52:48:00
746,Savitribai Phule Pune UniversityIndiaCourses,"4,858",14.6,3%,25 : 75
747,University of Science and Technology BeijingChinaCourses,"22,780",15.1,4%,36 : 64
748,Sejong UniversitySouth KoreaCourses,"11,704",15.5,3%,43:57:00
749,University of SeoulSouth KoreaCourses,"10,243",19,3%,36 : 64
750,Shahid Beheshti UniversityIranCourses,"17,800",24.9,1%,52:48:00
751,Shanghai UniversityChinaCourses,"46,044",17.5,3%,48:52:00
752,Shantou UniversityChinaCourses,"9,593",13.5,0%,48:52:00
753,Sheffield Hallam UniversityUnited KingdomCoursesEnquire,"27,477",18.8,15%,53:47:00
754,Shinshu UniversityJapanCourses,"11,232",9.6,3%,n/a
755,Showa UniversityJapanCourses,"3,675",2.5,0%,57:43:00
756,Sichuan UniversityChinaCourses,"65,035",14.5,2%,48:52:00
757,University of Silesia in KatowicePolandCourses,"32,764",17.3,1%,65:35:00
758,Slovak University of Technology in BratislavaSlovakiaCourses,"16,400",15.3,2%,31 : 69
759,Sogang UniversitySouth KoreaCourses,"10,625",24.1,7%,43:57:00
760,Sophia UniversityJapanCoursesExplore,"12,799",24.3,8%,53:47:00
761,University of South AfricaSouth AfricaCourses,"197,102",108.5,9%,65:35:00
762,Southern Federal UniversityRussian FederationCourses,"27,556",9,3%,56:44:00
763,University of Southern MississippiUnited StatesCoursesEnquire,"14,569",18.5,3%,63:37:00
764,University of Southern QueenslandAustraliaCourses,"13,761",29.2,21%,55:45:00
765,Suez Canal UniversityEgyptCourses,"16,817",6,0%,65:35:00
766,Sultan Qaboos UniversityOmanCourses,"7,089",9,3%,50:50:00
767,Suranaree University of TechnologyThailandCourses,"12,650",32.9,1%,50:50:00
768,University of SzegedHungaryCourses,"22,684",13.8,9%,58:42:00
769,Taipei Medical UniversityTaiwanCoursesExplore,"6,001",11.1,6%,58:42:00
770,Taras Shevchenko National University of KyivUkraineCourses,"22,686",8.2,2%,45:55:00
771,Technical University of MadridSpainCourses,"41,500",13.8,11%,32 : 68
772,University of Texas at El PasoUnited StatesCoursesEnquire,"19,123",29,7%,54:46:00
773,Texas Tech UniversityUnited StatesCoursesEnquire,"29,512",20.9,7%,46:54:00
774,Tokai UniversityJapanCourses,"29,700",12.7,1%,27 : 73
775,Tokushima UniversityJapanCourses,"7,519",8.9,3%,34 : 66
776,Tokyo University of Marine Science and TechnologyJapanCourses,"2,597",11.1,7%,34 : 66
777,Tokyo University of ScienceJapanCoursesExplore,"20,243",25.7,2%,0.888888889
778,Tomsk State UniversityRussian FederationCourses,"10,413",9.9,12%,60:40:00
779,Tottori UniversityJapanCourses,"6,248",8.2,2%,34 : 66
780,Toyohashi University of Technology (TUT)JapanCourses,"2,153",9.3,9%,0.438194444
781,Universiti Kebangsaan MalaysiaMalaysiaCourses,"24,227",11.8,12%,62:38:00
782,Universiti Putra MalaysiaMalaysiaCourses,"23,883",12.2,15%,63:37:00
783,Universiti Sains MalaysiaMalaysiaCourses,"28,179",14.8,10%,61:39:00
784,Universiti Teknologi MARAMalaysiaCourses,"69,268",16.8,0%,65:35:00
785,Ural Federal UniversityRussian FederationCourses,"28,427",10.1,3%,48:52:00
786,V.N. Karazin Kharkiv National UniversityUkraineCourses,"14,410",9.7,22%,53:47:00
787,University of VigoSpainCourses,"22,793",19,3%,51:49:00
788,Vilnius UniversityLithuaniaCourses,"19,019",14.2,4%,65:35:00
789,Warsaw University of TechnologyPolandCourses,"34,572",14.5,3%,34 : 66
790,Waseda UniversityJapanCourses,"52,316",16.9,8%,35 : 65
791,University of West BohemiaCzech RepublicCourses,"15,639",21.5,2%,52:48:00
792,University of the West of EnglandUnited KingdomCoursesEnquire,"22,525",21.4,15%,53:47:00
793,West University of TimişoaraRomaniaCourses,"12,933",19,2%,62:38:00
794,University of WestminsterUnited KingdomCoursesEnquire,"16,609",21,43%,57:43:00
795,Xidian UniversityChinaCourses,"31,618",16.4,2%,29 : 71
796,Yeungnam UniversitySouth KoreaCourses,"21,958",15.3,3%,48:52:00
797,Yıldız Technical UniversityTurkeyCoursesExplore,"31,268",28.7,2%,36 : 64
798,Yokohama City UniversityJapanCourses,"4,122",3.7,3%,n/a
799,Yokohama National UniversityJapanCourses,"10,117",12.1,7%,28 : 72
800,Yuan Ze UniversityTaiwanCourses,"8,663",20.6,4%,43:57:00
