Rank,NameCountry/Region,Overall,Teaching,Research,Citations,Industry Income,International Outlook
1417,Silesian University of TechnologyPolandCourses,10.3–25.0,17.6,11.4,23.6,37.7,18.2
1418,Silpakorn UniversityThailandCourses,10.3–25.0,17,9.2,12.3,41.3,24.9
1419,Simón Bolívar UniversityVenezuelaCourses,10.3–25.0,17.2,10.6,16.9,66.3,46.8
1420,University of Sistan and BaluchestanIranCourses,10.3–25.0,18,10.7,14,35.1,15.8
1421,Slovak University of Technology in BratislavaSlovakiaCourses,10.3–25.0,20.8,12.1,9.6,36.6,28.9
1422,Sofia UniversityBulgariaCourses,10.3–25.0,21.8,9.4,14.7,34.3,42.2
1423,University of SonoraMexicoCourses,10.3–25.0,14.8,7.5,8.2,33.4,27.9
1424,Soongsil UniversitySouth KoreaCourses,10.3–25.0,22,11.4,14.5,35.2,29.5
1425,Sophia UniversityJapanCoursesExplore,10.3–25.0,21.7,12.1,11.2,35.1,43.5
1426,University of SousseTunisiaCourses,10.3–25.0,22.9,8.1,13.7,33.4,37.4
1427,University of South AfricaSouth AfricaCourses,10.3–25.0,23.3,22.8,25.2,34.4,34.5
1428,University of South ChinaChinaCourses,10.3–25.0,16.7,9.3,15.9,41,16.7
1429,Southern Federal UniversityRussian FederationCourses,10.3–25.0,19.4,11.1,16.7,44.2,28.7
1430,South Ural State UniversityRussian FederationCourses,10.3–25.0,17,12,32.2,40.7,26.9
1431,South Valley UniversityEgyptCourses,10.3–25.0,15.1,9.2,39.8,33.6,44.7
1432,University of South WalesUnited KingdomCoursesEnquire,10.3–25.0,16.3,9.8,36.1,33.7,66.7
1433,Southwest Jiaotong UniversityChinaCourses,10.3–25.0,18.9,17.2,25.2,88.8,25.5
1434,Srinakharinwirot UniversityThailandCourses,10.3–25.0,18.1,8.5,9.7,33.6,19.3
1435,SRM Institute of Science and TechnologyIndiaCourses,10.3–25.0,18.1,8.7,20.1,33.5,18.9
1436,Staffordshire UniversityUnited KingdomCoursesExplore,10.3–25.0,17.4,10.5,40,33.6,48.9
1437,Universidade Estadual de MaringáBrazilCourses,10.3–25.0,20.3,11.2,11.3,33.7,18.3
1438,State University of Ponta GrossaBrazilCourses,10.3–25.0,20.7,9.6,24.6,33.4,21.5
1439,State University of Santa CruzBrazilCourses,10.3–25.0,24.4,8.6,11,33.4,25.2
1440,St Marianna University School of MedicineJapanCoursesNot accredited,10.3–25.0,27,7.9,37.4,33.4,16.7
1441,St Petersburg Electrotechnical University (LETI)Russian FederationCoursesExplore,10.3–25.0,20.2,13.8,19,60.7,35.6
1442,Süleyman Demirel UniversityTurkeyCourses,10.3–25.0,16.7,8.4,15.8,33.6,19.1
1443,Suranaree University of TechnologyThailandCourses,10.3–25.0,19.3,13.2,22.1,50.2,31.4
1444,SWPS University of Social Sciences and HumanitiesPolandCourses,10.3–25.0,15.6,12.8,27.5,33.4,53.4
1445,Szent István UniversityHungaryCourses,10.3–25.0,17.7,9.9,18.3,35.1,44.1
1446,University of TalcaChileCourses,10.3–25.0,16,11,27.2,37.8,50.8
1447,Tamil Nadu Agricultural UniversityIndiaCourses,10.3–25.0,23.3,9.4,2,39.1,15.9
1448,Tamkang UniversityTaiwanCourses,10.3–25.0,16.5,12.5,14.5,35.5,33.2
1449,Tanta UniversityEgyptCourses,10.3–25.0,14.7,7.5,45,33.6,41
1450,University of TarapacáChileCourses,10.3–25.0,13.8,15.9,13.8,35.3,51.9
1451,Taras Shevchenko National University of KyivUkraineCourses,10.3–25.0,22.8,9.8,8.3,33.8,31.7
1452,Technical University of Cluj-NapocaRomaniaCourses,10.3–25.0,15.4,10.4,17.6,35.5,22.1
1453,Technical University of KošiceSlovakiaCourses,10.3–25.0,20,13.5,11.4,44.5,35
1454,Technical University of LiberecCzech RepublicCourses,10.3–25.0,19.9,13.1,6.1,41.2,37.4
1455,"University of Technology, IraqIraqCourses",10.3–25.0,20.7,7.1,30.7,33.5,29.5
1456,Universiti Teknikal Malaysia MelakaMalaysiaCourses,10.3–25.0,14.9,9,14.8,33.5,29.7
1457,Universiti Teknologi MARAMalaysiaCourses,10.3–25.0,19.6,14.2,10.8,33.8,18.9
1458,Institut Teknologi Sepuluh NopemberIndonesiaCourses,10.3–25.0,19.7,12.1,17.5,61.9,38.2
1459,Telkom UniversityIndonesiaCourses,10.3–25.0,12.9,8.5,22.2,33.8,15.5
1460,Texas State UniversityUnited StatesCoursesEnquire,10.3–25.0,18.4,16.5,27.1,36.4,32.4
1461,Tezpur UniversityIndiaCourses,10.3–25.0,29.4,12.2,26.2,41.8,16.6
1462,Thammasat UniversityThailandCourses,10.3–25.0,20.4,13.3,11.2,39,34.4
1463,University of Abou Bekr Belkaïd TlemcenAlgeriaCourses,10.3–25.0,26.5,8.3,5.1,33.5,35.4
1464,TOBB University of Economics and TechnologyTurkeyCourses,10.3–25.0,17.8,10.6,24,37.6,25.9
1465,Toho UniversityJapanCourses,10.3–25.0,20.2,13.9,30.9,40.7,18.1
1466,Tokai UniversityJapanCourses,10.3–25.0,20.1,10.4,22.8,35.5,24.9
1467,Tokat Gaziosmanpaşa UniversityTurkeyCourses,10.3–25.0,15.1,7.7,20.7,33.5,18.5
1468,Tokushima UniversityJapanCourses,10.3–25.0,22.8,18.5,15.4,59,23.5
1469,Tokyo University of AgricultureJapanCourses,10.3–25.0,15.6,9.5,13.4,35.6,19.3
1470,Tokyo University of Agriculture and TechnologyJapanCourses,10.3–25.0,27.2,24.1,15.4,48.2,28.2
1471,Tokyo City UniversityJapanCourses,10.3–25.0,17.2,10.8,8.8,43.6,20
1472,Tokyo Denki UniversityJapanCourses,10.3–25.0,14.8,9.3,2.6,38.9,17.7
1473,Tokyo University of Marine Science and TechnologyJapanCourses,10.3–25.0,23.5,14.1,11.4,49,33.4
1474,Tokyo University of ScienceJapanCoursesExplore,10.3–25.0,21.3,23.6,16.1,41.1,22.2
1475,Tomas Bata University in ZlínCzech RepublicCourses,10.3–25.0,19.5,18.3,12.7,36.3,44.4
1476,Tomsk State University of Control Systems and RadioelectronicsRussian FederationCourses,10.3–25.0,16.8,11.4,17.4,64.9,33.6
1477,Tottori UniversityJapanCourses,10.3–25.0,22.3,11.2,12.1,36.1,20.7
1478,University of ToyamaJapanCourses,10.3–25.0,21.4,13.6,26.9,46.5,28.3
1479,Toyo UniversityJapanCourses,10.3–25.0,15.4,9.1,7.2,34.4,32.9
1480,Toyohashi University of Technology (TUT)JapanCourses,10.3–25.0,21.6,17.6,14.2,53.1,29.2
1481,Transilvania University of BrașovRomaniaCourses,10.3–25.0,14,9.8,19.3,34.4,26.3
1482,University of Trás-os-Montes and Alto DouroPortugalCourses,10.3–25.0,19.2,15.4,32.9,33.4,41
1483,Tshwane University of TechnologySouth AfricaCourses,10.3–25.0,15.4,11.5,41.7,38.3,44.4
1484,Tunghai UniversityTaiwanCourses,10.3–25.0,15.2,11.5,12.6,37.8,32.7
1485,University of Tunis El ManarTunisiaCourses,10.3–25.0,25.8,10.1,18.5,33.5,41.1
1486,Tzu Chi UniversityTaiwanCoursesExplore,10.3–25.0,20.3,13.9,13.3,38.8,27.9
1487,Ufa State Aviation Technical UniversityRussian FederationCourses,10.3–25.0,15.4,8.4,11.1,33.4,18.1
1488,Umm Al-Qura UniversitySaudi ArabiaCourses,10.3–25.0,29,10,13.2,61.6,81.4
1489,Unisinos UniversityBrazilCourses,10.3–25.0,23.4,12.7,27.8,50.4,21.1
1490,Ural Federal UniversityRussian FederationCourses,10.3–25.0,23.7,19.4,14,63.2,51.3
1491,Urmia UniversityIranCourses,10.3–25.0,20.3,14.2,24,42.9,16.5
1492,Utsunomiya UniversityJapanCourses,10.3–25.0,19.1,10.3,3.8,36.4,23.1
1493,University of ValladolidSpainCourses,10.3–25.0,22.1,12.4,23.7,37.8,39.2
1494,University of ValparaísoChileCourses,10.3–25.0,16.5,10,17.9,33.5,48.8
1495,"University of Veterinary and Animal Sciences, LahorePakistanCourses",10.3–25.0,16.9,11.4,14.8,58.7,43.6
1496,Vietnam National University (Ho Chi Minh City)VietnamCoursesExplore,10.3–25.0,15.7,9.4,20.1,40.3,39.4
1497,"Visvesvaraya National Institute of Technology, NagpurIndiaCourses",10.3–25.0,22.4,13.2,31.5,51.6,16.3
1498,V.N. Karazin Kharkiv National UniversityUkraineCourses,10.3–25.0,20.5,9,10.2,33.5,48.4
1499,Voronezh State UniversityRussian FederationCourses,10.3–25.0,20.2,8.7,6.6,34.4,32.6
1500,VSB - Technical University of OstravaCzech RepublicCoursesExplore,10.3–25.0,19.8,14.5,8.8,43.1,39.4
1501,Vytautas Magnus UniversityLithuaniaCourses,10.3–25.0,15.6,12.1,10,33.5,68.7
1502,Warsaw University of Life Sciences – SGGWPolandCourses,10.3–25.0,16.8,9.5,22.3,35.3,23.5
1503,Warsaw University of TechnologyPolandCourses,10.3–25.0,20.3,12.3,23.8,38.4,26
1504,Wenzhou Medical UniversityChinaCourses,10.3–25.0,17.3,14.6,32,36,25.3
1505,University of West BohemiaCzech RepublicCourses,10.3–25.0,17,17.7,12.9,38,28.8
1506,Western Michigan UniversityUnited StatesCoursesEnquire,10.3–25.0,20.2,15.4,25.8,33.6,34.6
1507,Universidade Estadual do Oeste do Paraná (Unioeste)BrazilCourses,10.3–25.0,18.6,13.1,4.3,36.4,15.9
1508,West University of TimişoaraRomaniaCourses,10.3–25.0,18.2,9.3,11.9,34.4,27.5
1509,Wrocław University of Environmental and Life SciencesPolandCourses,10.3–25.0,16.8,9.7,21.7,35.9,24
1510,Wrocław University of Science and TechnologyPolandCourses,10.3–25.0,18.2,16,16.3,43,22.3
1511,University of WrocławPolandCourses,10.3–25.0,19.6,11.6,25.7,33.7,40.1
1512,Xiangtan UniversityChinaCoursesExplore,10.3–25.0,15,11.7,45.1,37.7,21.4
1513,Yamagata UniversityJapanCourses,10.3–25.0,22.1,11.9,17.3,50,24
1514,Yamaguchi UniversityJapanCourses,10.3–25.0,21.4,12.3,14.1,42.2,27.3
1515,University of YamanashiJapanCourses,10.3–25.0,24.5,11.2,23.4,36.1,22.2
1516,Yanshan UniversityChinaCourses,10.3–25.0,17.2,11.9,17.4,51.3,16.7
1517,Yarmouk UniversityJordanCourses,10.3–25.0,22,9.1,8.7,34.3,47.2
1518,Yazd UniversityIranCourses,10.3–25.0,19.5,14.1,16.8,35.3,18.2
1519,Yeditepe UniversityTurkeyCourses,10.3–25.0,17.6,11.8,10.6,68.2,21.5
1520,Yıldız Technical UniversityTurkeyCoursesExplore,10.3–25.0,18,24.9,21.1,52.8,22.2
1521,Yokohama National UniversityJapanCourses,10.3–25.0,21.9,16.9,14.8,50.5,28.2
1522,Yuan Ze UniversityTaiwanCourses,10.3–25.0,18.8,14.1,19.7,50.1,30.9
1523,Yuriy Fedkovych Chernivtsi National UniversityUkraineCourses,10.3–25.0,17.9,7.7,5.3,33.4,22.2
1524,Zagazig UniversityEgyptCourses,10.3–25.0,13.7,7.4,42.3,33.4,40.6
1525,University of ZagrebCroatiaCourses,10.3–25.0,19.5,13.2,27.2,40.3,34.3
1526,University of ŽilinaSlovakiaCourses,10.3–25.0,20.3,13.2,26.4,42.9,31.8
